Data_Referencia,Codi_Ciutat,Codi_Districte,Codi_Barri,Nacionalitat,Valor
1998,01,07,43,Àsia,0
1998,01,08,44,Altres Europa,24691
1998,01,08,44,Amèrica Llatina,87
1998,01,08,44,Amèrica del Nord,0
1998,01,08,44,Europa Occidental,0
1998,01,08,44,Àfrica,6
1998,01,08,44,Àsia,0
1998,01,08,45,Altres Europa,23928
1998,01,08,45,Amèrica Llatina,64
1998,01,08,45,Amèrica del Nord,0
1998,01,08,45,Europa Occidental,0
1998,01,08,45,Oceania,0
1998,01,08,45,Àfrica,7
1998,01,08,45,Àsia,0
1998,01,08,46,Altres Europa,14583
1998,01,08,46,Amèrica Llatina,90
1998,01,08,46,Amèrica del Nord,0
1998,01,08,46,Europa Occidental,0
1998,01,08,46,Àfrica,5
1998,01,08,46,Àsia,0
1998,01,08,47,Altres Europa,2307
1998,01,08,47,Amèrica Llatina,6
1998,01,08,47,Amèrica del Nord,0
1998,01,08,47,Àfrica,0
1998,01,08,47,Àsia,0
1998,01,08,48,Altres Europa,16937
1998,01,08,48,Amèrica Llatina,18
1998,01,08,48,Europa Occidental,0
1998,01,08,48,No consta,0
1998,01,08,48,Àfrica,0
1998,01,08,48,Àsia,0
1998,01,08,49,Altres Europa,8662
1998,01,08,49,Amèrica Llatina,0
1998,01,08,49,Europa Occidental,0
1998,01,08,49,Àfrica,0
1998,01,08,50,Altres Europa,15528
1998,01,08,50,Amèrica Llatina,28
1998,01,08,50,Amèrica del Nord,0
1998,01,08,50,Europa Occidental,5
1998,01,08,50,Àfrica,5
1998,01,08,50,Àsia,0
1998,01,08,51,Altres Europa,12705
1998,01,08,51,Amèrica Llatina,24
1998,01,08,51,Europa Occidental,0
1998,01,08,51,Àfrica,19
1998,01,08,51,Àsia,5
1998,01,08,52,Altres Europa,27741
1998,01,08,52,Amèrica Llatina,10
1998,01,08,52,Europa Occidental,0
1998,01,08,52,Àfrica,5
1998,01,08,52,Àsia,0
1998,01,08,53,Altres Europa,7755
1998,01,08,53,Amèrica Llatina,0
1998,01,08,53,Europa Occidental,0
1998,01,08,53,Àfrica,0
1998,01,08,53,Àsia,0
1998,01,08,54,Altres Europa,2379
1998,01,08,54,Amèrica Llatina,0
1998,01,08,54,Àfrica,0
1998,01,08,54,Àsia,0
1998,01,08,55,Altres Europa,9805
1998,01,08,55,Amèrica Llatina,0
1998,01,08,55,Europa Occidental,0
1998,01,08,55,No consta,0
1998,01,08,55,Àfrica,0
1998,01,08,55,Àsia,0
1998,01,08,56,Altres Europa,787
1998,01,08,56,Europa Occidental,0
1998,01,08,56,Àfrica,0
1998,01,09,57,Altres Europa,7710
1998,01,09,57,Amèrica Llatina,27
1998,01,09,57,Àfrica,125
1998,01,09,57,Àsia,0
1998,01,09,58,Altres Europa,2345
1998,01,09,58,Amèrica Llatina,0
1998,01,09,58,Amèrica del Nord,0
1998,01,09,58,Europa Occidental,0
1998,01,09,58,Àfrica,0
1998,01,09,59,Altres Europa,10094
1998,01,09,59,Amèrica Llatina,0
1998,01,09,59,Europa Occidental,0
1998,01,09,59,Àfrica,0
1998,01,09,59,Àsia,0
1998,01,09,60,Altres Europa,51667
1998,01,09,60,Amèrica Llatina,80
1998,01,09,60,Amèrica del Nord,0
1998,01,09,60,Europa Occidental,10
1998,01,09,60,No consta,0
1998,01,09,60,Oceania,0
1998,01,09,60,Àfrica,0
1998,01,09,60,Àsia,6
1998,01,09,61,Altres Europa,27625
1998,01,09,61,Amèrica Llatina,157
1998,01,09,61,Amèrica del Nord,0
1998,01,09,61,Europa Occidental,5
1998,01,09,61,No consta,0
1998,01,09,61,Oceania,0
1998,01,09,61,Àfrica,0
1998,01,09,61,Àsia,18
1998,01,09,62,Altres Europa,13620
1998,01,09,62,Amèrica Llatina,22
1998,01,09,62,Amèrica del Nord,0
1998,01,09,62,Europa Occidental,5
1998,01,09,62,Àfrica,0
1998,01,09,62,Àsia,0
1998,01,09,63,Altres Europa,21005
1998,01,09,63,Amèrica Llatina,93
1998,01,09,63,Amèrica del Nord,0
1998,01,09,63,Europa Occidental,0
1998,01,09,63,No consta,0
1998,01,09,63,Àfrica,15
1998,01,09,63,Àsia,6
1998,01,10,64,Altres Europa,36264
1998,01,10,64,Amèrica Llatina,249
1998,01,10,64,Amèrica del Nord,0
1998,01,10,64,Europa Occidental,6
1998,01,10,64,No consta,0
1998,01,10,64,Oceania,0
1998,01,10,64,Àfrica,50
1998,01,10,64,Àsia,15
1998,01,10,65,Altres Europa,22946
1998,01,10,65,Amèrica Llatina,132
1998,01,10,65,Amèrica del Nord,0
1998,01,10,65,Europa Occidental,0
1998,01,10,65,Àfrica,5
1998,01,10,65,Àsia,0
1998,01,10,66,Altres Europa,12076
1998,01,10,66,Amèrica Llatina,127
1998,01,10,66,Amèrica del Nord,0
1998,01,10,66,Europa Occidental,5
1998,01,10,66,No consta,0
1998,01,10,66,Oceania,0
1998,01,10,66,Àfrica,23
1998,01,10,66,Àsia,13
1998,01,10,67,Altres Europa,6189
1998,01,10,67,Amèrica Llatina,51
1998,01,10,67,Amèrica del Nord,12
1998,01,10,67,Europa Occidental,69
1998,01,10,67,No consta,5
1998,01,10,67,Àfrica,0
1998,01,10,67,Àsia,28
1998,01,10,68,Altres Europa,23866
1998,01,10,68,Amèrica Llatina,32
1998,01,10,68,Amèrica del Nord,0
1998,01,10,68,Europa Occidental,0
1998,01,10,68,No consta,0
1998,01,10,68,Oceania,0
1998,01,10,68,Àfrica,47
1998,01,10,68,Àsia,18
1998,01,10,69,Altres Europa,4126
1998,01,10,69,Amèrica Llatina,0
1998,01,10,69,Europa Occidental,0
1998,01,10,69,Àfrica,8
1998,01,10,69,Àsia,0
1998,01,10,70,Altres Europa,21462
1998,01,10,70,Amèrica Llatina,44
1998,01,10,70,Amèrica del Nord,0
1998,01,10,70,Europa Occidental,0
1998,01,10,70,Oceania,0
1998,01,10,70,Àfrica,11
1998,01,10,70,Àsia,0
1998,01,10,71,Altres Europa,16997
1998,01,10,71,Amèrica Llatina,16
1998,01,10,71,Europa Occidental,0
1998,01,10,71,Àfrica,58
1998,01,10,71,Àsia,18
1998,01,10,72,Altres Europa,27462
1998,01,10,72,Amèrica Llatina,19
1998,01,10,72,Amèrica del Nord,0
1998,01,10,72,Europa Occidental,0
1998,01,10,72,No consta,0
1998,01,10,72,Àfrica,0
1998,01,10,72,Àsia,7
1998,01,10,73,Altres Europa,31935
1998,01,10,73,Amèrica Llatina,44
1998,01,10,73,Amèrica del Nord,0
1998,01,10,73,Europa Occidental,0
1998,01,10,73,No consta,0
1998,01,10,73,Àfrica,6
1998,01,10,73,Àsia,0
1999,01,01,01,Altres Europa,30810
1999,01,01,01,Amèrica Llatina,732
1999,01,01,01,Amèrica del Nord,0
1999,01,01,01,Europa Occidental,78
1999,01,01,01,No consta,0
1999,01,01,01,Oceania,0
1999,01,01,01,Àfrica,1211
1999,01,01,01,Àsia,2081
1999,01,01,02,Altres Europa,13247
1999,01,01,02,Amèrica Llatina,267
1999,01,01,02,Amèrica del Nord,12
1999,01,01,02,Europa Occidental,130
1999,01,01,02,No consta,0
1999,01,01,02,Oceania,0
1999,01,01,02,Àfrica,314
1999,01,01,02,Àsia,276
1999,01,01,03,Altres Europa,14324
1999,01,01,03,Amèrica Llatina,147
1999,01,01,03,Amèrica del Nord,0
1999,01,01,03,Europa Occidental,5
1999,01,01,03,Àfrica,227
1999,01,01,03,Àsia,39
1999,01,01,04,Altres Europa,17971
1999,01,01,04,Amèrica Llatina,512
1999,01,01,04,Amèrica del Nord,6
1999,01,01,04,Europa Occidental,121
1999,01,01,04,No consta,0
1999,01,01,04,Oceania,0
1999,01,01,04,Àfrica,621
1999,01,01,04,Àsia,249
1999,01,02,05,Altres Europa,27674
1999,01,02,05,Amèrica Llatina,267
1999,01,02,05,Amèrica del Nord,0
1999,01,02,05,Europa Occidental,47
1999,01,02,05,No consta,0
1999,01,02,05,Oceania,0
1999,01,02,05,Àfrica,24
1999,01,02,05,Àsia,39
1999,01,02,06,Altres Europa,47940
1999,01,02,06,Amèrica Llatina,496
1999,01,02,06,Amèrica del Nord,0
1999,01,02,06,Europa Occidental,31
1999,01,02,06,No consta,0
1999,01,02,06,Oceania,0
1999,01,02,06,Àfrica,45
1999,01,02,06,Àsia,24
1999,01,02,07,Altres Europa,38467
1999,01,02,07,Amèrica Llatina,253
1999,01,02,07,Amèrica del Nord,0
1999,01,02,07,Europa Occidental,164
1999,01,02,07,No consta,0
1999,01,02,07,Oceania,0
1999,01,02,07,Àfrica,33
1999,01,02,07,Àsia,41
1999,01,02,08,Altres Europa,38175
1999,01,02,08,Amèrica Llatina,409
1999,01,02,08,Amèrica del Nord,6
1999,01,02,08,Europa Occidental,135
1999,01,02,08,No consta,0
1999,01,02,08,Àfrica,7
1999,01,02,08,Àsia,163
1999,01,02,09,Altres Europa,53801
1999,01,02,09,Amèrica Llatina,489
1999,01,02,09,Amèrica del Nord,5
1999,01,02,09,Europa Occidental,57
1999,01,02,09,No consta,0
1999,01,02,09,Oceania,0
1999,01,02,09,Àfrica,14
1999,01,02,09,Àsia,116
1999,01,02,10,Altres Europa,35302
1999,01,02,10,Amèrica Llatina,336
1999,01,02,10,Amèrica del Nord,0
1999,01,02,10,Europa Occidental,21
1999,01,02,10,No consta,0
1999,01,02,10,Oceania,0
1999,01,02,10,Àfrica,38
1999,01,02,10,Àsia,95
1999,01,03,11,Altres Europa,32958
1999,01,03,11,Amèrica Llatina,414
1999,01,03,11,Amèrica del Nord,0
1999,01,03,11,Europa Occidental,11
1999,01,03,11,No consta,0
1999,01,03,11,Oceania,0
1999,01,03,11,Àfrica,361
1999,01,03,11,Àsia,42
1999,01,03,12,Altres Europa,1837
1999,01,03,12,Amèrica Llatina,0
1999,01,03,12,Àfrica,5
1999,01,03,13,Altres Europa,26983
1999,01,03,13,Amèrica Llatina,92
1999,01,03,13,Amèrica del Nord,0
1999,01,03,13,Europa Occidental,0
1999,01,03,13,No consta,0
1999,01,03,13,Àfrica,40
1999,01,03,13,Àsia,0
1999,01,03,14,Altres Europa,9190
1999,01,03,14,Amèrica Llatina,58
1999,01,03,14,Amèrica del Nord,0
1999,01,03,14,Europa Occidental,0
1999,01,03,14,No consta,0
1999,01,03,14,Oceania,0
1999,01,03,14,Àfrica,12
1999,01,03,14,Àsia,7
1999,01,03,15,Altres Europa,14244
1999,01,03,15,Amèrica Llatina,167
1999,01,03,15,Amèrica del Nord,0
1999,01,03,15,Europa Occidental,13
1999,01,03,15,No consta,0
1999,01,03,15,Àfrica,28
1999,01,03,15,Àsia,28
1999,01,03,16,Altres Europa,17277
1999,01,03,16,Amèrica Llatina,51
1999,01,03,16,Amèrica del Nord,0
1999,01,03,16,Europa Occidental,0
1999,01,03,16,No consta,0
1999,01,03,16,Àfrica,79
1999,01,03,16,Àsia,0
1999,01,03,17,Altres Europa,23267
1999,01,03,17,Amèrica Llatina,150
1999,01,03,17,Europa Occidental,0
1999,01,03,17,Àfrica,54
1999,01,03,17,Àsia,21
1999,01,03,18,Altres Europa,37433
1999,01,03,18,Amèrica Llatina,258
1999,01,03,18,Amèrica del Nord,5
1999,01,03,18,Europa Occidental,13
1999,01,03,18,No consta,0
1999,01,03,18,Oceania,0
1999,01,03,18,Àfrica,76
1999,01,03,18,Àsia,20
1999,01,04,19,Altres Europa,45710
1999,01,04,19,Amèrica Llatina,164
1999,01,04,19,Amèrica del Nord,0
1999,01,04,19,Europa Occidental,110
1999,01,04,19,No consta,0
1999,01,04,19,Oceania,0
1999,01,04,19,Àfrica,5
1999,01,04,19,Àsia,39
1999,01,04,20,Altres Europa,24091
1999,01,04,20,Amèrica Llatina,115
1999,01,04,20,Amèrica del Nord,0
1999,01,04,20,Europa Occidental,34
1999,01,04,20,No consta,0
1999,01,04,20,Àfrica,6
1999,01,04,20,Àsia,35
1999,01,04,21,Altres Europa,10611
1999,01,04,21,Amèrica Llatina,50
1999,01,04,21,Amèrica del Nord,10
1999,01,04,21,Europa Occidental,235
1999,01,04,21,No consta,0
1999,01,04,21,Oceania,0
1999,01,04,21,Àfrica,5
1999,01,04,21,Àsia,108
1999,01,05,22,Altres Europa,3014
1999,01,05,22,Amèrica Llatina,11
1999,01,05,22,Amèrica del Nord,0
1999,01,05,22,Europa Occidental,52
1999,01,05,22,Àfrica,0
1999,01,05,22,Àsia,0
1999,01,05,23,Altres Europa,20748
1999,01,05,23,Amèrica Llatina,87
1999,01,05,23,Amèrica del Nord,5
1999,01,05,23,Europa Occidental,286
1999,01,05,23,Àfrica,0
1999,01,05,23,Àsia,66
1999,01,05,24,Altres Europa,13360
1999,01,05,24,Amèrica Llatina,14
1999,01,05,24,Amèrica del Nord,0
1999,01,05,24,Europa Occidental,159
1999,01,05,24,Àfrica,0
1999,01,05,24,Àsia,15
1999,01,05,25,Altres Europa,21773
1999,01,05,25,Amèrica Llatina,48
1999,01,05,25,Amèrica del Nord,5
1999,01,05,25,Europa Occidental,195
1999,01,05,25,Oceania,0
1999,01,05,25,Àfrica,6
1999,01,05,25,Àsia,0
1999,01,05,26,Altres Europa,42844
1999,01,05,26,Amèrica Llatina,132
1999,01,05,26,Amèrica del Nord,11
1999,01,05,26,Europa Occidental,382
1999,01,05,26,Oceania,0
1999,01,05,26,Àfrica,5
1999,01,05,26,Àsia,103
1999,01,05,27,Altres Europa,26242
1999,01,05,27,Amèrica Llatina,133
1999,01,05,27,Amèrica del Nord,0
1999,01,05,27,Europa Occidental,227
1999,01,05,27,No consta,0
1999,01,05,27,Oceania,0
1999,01,05,27,Àfrica,5
1999,01,05,27,Àsia,5
1999,01,06,28,Altres Europa,13944
1999,01,06,28,Amèrica Llatina,82
1999,01,06,28,Amèrica del Nord,0
1999,01,06,28,Europa Occidental,69
1999,01,06,28,Oceania,0
1999,01,06,28,Àfrica,5
1999,01,06,28,Àsia,0
1999,01,06,29,Altres Europa,6583
1999,01,06,29,Amèrica Llatina,7
1999,01,06,29,Amèrica del Nord,0
1999,01,06,29,Europa Occidental,13
1999,01,06,29,Oceania,0
1999,01,06,29,Àfrica,0
1999,01,06,29,Àsia,0
1999,01,06,30,Altres Europa,12853
1999,01,06,30,Amèrica Llatina,46
1999,01,06,30,Amèrica del Nord,0
1999,01,06,30,Europa Occidental,36
1999,01,06,30,Àfrica,0
1999,01,06,30,Àsia,16
1999,01,06,31,Altres Europa,45769
1999,01,06,31,Amèrica Llatina,380
1999,01,06,31,Amèrica del Nord,0
1999,01,06,31,Europa Occidental,144
1999,01,06,31,No consta,0
1999,01,06,31,Oceania,0
1999,01,06,31,Àfrica,7
1999,01,06,31,Àsia,29
1999,01,06,32,Altres Europa,33407
1999,01,06,32,Amèrica Llatina,173
1999,01,06,32,Amèrica del Nord,0
1999,01,06,32,Europa Occidental,61
1999,01,06,32,No consta,0
1999,01,06,32,Oceania,0
1999,01,06,32,Àfrica,0
1999,01,06,32,Àsia,11
1999,01,07,33,Altres Europa,24555
1999,01,07,33,Amèrica Llatina,212
1999,01,07,33,Amèrica del Nord,0
1999,01,07,33,Europa Occidental,11
1999,01,07,33,Àfrica,0
1999,01,07,33,Àsia,10
1999,01,07,34,Altres Europa,8839
1999,01,07,34,Amèrica Llatina,16
1999,01,07,34,Amèrica del Nord,0
1999,01,07,34,Europa Occidental,0
1999,01,07,34,Oceania,0
1999,01,07,34,Àfrica,0
1999,01,07,34,Àsia,0
1999,01,07,35,Altres Europa,33888
1999,01,07,35,Amèrica Llatina,159
1999,01,07,35,Amèrica del Nord,0
1999,01,07,35,Europa Occidental,6
1999,01,07,35,No consta,0
1999,01,07,35,Oceania,0
1999,01,07,35,Àfrica,39
1999,01,07,35,Àsia,7
1999,01,07,36,Altres Europa,9787
1999,01,07,36,Amèrica Llatina,5
1999,01,07,36,Amèrica del Nord,0
1999,01,07,36,Europa Occidental,0
1999,01,07,36,No consta,0
1999,01,07,36,Àfrica,0
1999,01,07,36,Àsia,0
1999,01,07,37,Altres Europa,33082
1999,01,07,37,Amèrica Llatina,78
1999,01,07,37,Amèrica del Nord,0
1999,01,07,37,Europa Occidental,5
1999,01,07,37,Àfrica,11
1999,01,07,37,Àsia,0
1999,01,07,38,Altres Europa,11201
1999,01,07,38,Amèrica Llatina,71
1999,01,07,38,Amèrica del Nord,0
1999,01,07,38,Europa Occidental,0
1999,01,07,38,Àfrica,0
1999,01,07,38,Àsia,0
1999,01,07,39,Altres Europa,7018
1999,01,07,39,Amèrica Llatina,47
1999,01,07,39,Amèrica del Nord,0
1999,01,07,39,Europa Occidental,6
1999,01,07,39,Àfrica,0
1999,01,07,39,Àsia,0
1999,01,07,40,Altres Europa,5128
1999,01,07,40,Amèrica Llatina,16
1999,01,07,40,Amèrica del Nord,0
1999,01,07,40,Europa Occidental,0
1999,01,07,40,Àfrica,0
1999,01,07,40,Àsia,0
1999,01,07,41,Altres Europa,5434
1999,01,07,41,Amèrica Llatina,60
1999,01,07,41,Amèrica del Nord,0
1999,01,07,41,Europa Occidental,0
1999,01,07,41,Àsia,0
1999,01,07,42,Altres Europa,453
1999,01,07,42,Amèrica Llatina,0
1999,01,07,42,Àfrica,5
1999,01,07,42,Àsia,0
1999,01,07,43,Altres Europa,26187
1999,01,07,43,Amèrica Llatina,17
1999,01,07,43,Amèrica del Nord,0
1999,01,07,43,Europa Occidental,0
1999,01,07,43,No consta,0
1999,01,07,43,Oceania,0
1999,01,07,43,Àfrica,5
1999,01,07,43,Àsia,0
1999,01,08,44,Altres Europa,24682
1999,01,08,44,Amèrica Llatina,110
1999,01,08,44,Amèrica del Nord,0
1999,01,08,44,Europa Occidental,0
1999,01,08,44,No consta,0
1999,01,08,44,Àfrica,6
1999,01,08,44,Àsia,0
1999,01,08,45,Altres Europa,23764
1999,01,08,45,Amèrica Llatina,79
1999,01,08,45,Amèrica del Nord,0
1999,01,08,45,Europa Occidental,0
1999,01,08,45,Oceania,0
1999,01,08,45,Àfrica,6
1999,01,08,45,Àsia,6
1999,01,08,46,Altres Europa,14250
1999,01,08,46,Amèrica Llatina,243
1999,01,08,46,Amèrica del Nord,0
1999,01,08,46,Europa Occidental,0
1999,01,08,46,Àfrica,5
1999,01,08,46,Àsia,0
1999,01,08,47,Altres Europa,2258
1999,01,08,47,Amèrica Llatina,5
1999,01,08,47,Amèrica del Nord,0
1999,01,08,47,Àfrica,0
1999,01,08,47,Àsia,0
1999,01,08,48,Altres Europa,16688
1999,01,08,48,Amèrica Llatina,19
1999,01,08,48,Europa Occidental,0
1999,01,08,48,No consta,0
1999,01,08,48,Àfrica,0
1999,01,08,48,Àsia,0
1999,01,08,49,Altres Europa,8475
1999,01,08,49,Amèrica Llatina,0
1999,01,08,49,Europa Occidental,0
1999,01,08,49,Àfrica,0
1999,01,08,50,Altres Europa,15199
1999,01,08,50,Amèrica Llatina,30
1999,01,08,50,Amèrica del Nord,0
1999,01,08,50,Europa Occidental,5
1999,01,08,50,Àfrica,14
1999,01,08,50,Àsia,0
1999,01,08,51,Altres Europa,12505
1999,01,08,51,Amèrica Llatina,28
1999,01,08,51,Amèrica del Nord,0
1999,01,08,51,Europa Occidental,0
1999,01,08,51,Àfrica,7
1999,01,08,51,Àsia,11
1999,01,08,52,Altres Europa,27069
1999,01,08,52,Amèrica Llatina,35
1999,01,08,52,Europa Occidental,0
1999,01,08,52,Àfrica,10
1999,01,08,52,Àsia,0
1999,01,08,53,Altres Europa,7615
1999,01,08,53,Amèrica Llatina,0
1999,01,08,53,Europa Occidental,0
1999,01,08,53,Àfrica,0
1999,01,08,53,Àsia,0
1999,01,08,54,Altres Europa,2309
1999,01,08,54,Amèrica Llatina,0
1999,01,08,54,Europa Occidental,0
1999,01,08,54,Àfrica,5
1999,01,08,54,Àsia,0
1999,01,08,55,Altres Europa,9749
1999,01,08,55,Amèrica Llatina,0
1999,01,08,55,Europa Occidental,0
1999,01,08,55,No consta,0
1999,01,08,55,Àfrica,18
1999,01,08,56,Altres Europa,804
1999,01,08,56,Europa Occidental,0
1999,01,08,56,Àfrica,0
1999,01,09,57,Altres Europa,7724
1999,01,09,57,Amèrica Llatina,30
1999,01,09,57,Àfrica,182
1999,01,09,57,Àsia,0
1999,01,09,58,Altres Europa,2342
1999,01,09,58,Amèrica Llatina,0
1999,01,09,58,Amèrica del Nord,0
1999,01,09,58,Europa Occidental,0
1999,01,09,58,Àfrica,5
1999,01,09,59,Altres Europa,9972
1999,01,09,59,Amèrica Llatina,0
1999,01,09,59,Europa Occidental,0
1999,01,09,59,Àfrica,0
1999,01,09,59,Àsia,0
1999,01,09,60,Altres Europa,51616
1999,01,09,60,Amèrica Llatina,90
1999,01,09,60,Amèrica del Nord,0
1999,01,09,60,Europa Occidental,0
1999,01,09,60,No consta,0
1999,01,09,60,Oceania,0
1999,01,09,60,Àfrica,0
1999,01,09,60,Àsia,5
1999,01,09,61,Altres Europa,27405
1999,01,09,61,Amèrica Llatina,213
1999,01,09,61,Amèrica del Nord,0
1999,01,09,61,Europa Occidental,5
1999,01,09,61,No consta,0
1999,01,09,61,Oceania,0
1999,01,09,61,Àfrica,0
1999,01,09,61,Àsia,24
1999,01,09,62,Altres Europa,13430
1999,01,09,62,Amèrica Llatina,46
1999,01,09,62,Amèrica del Nord,0
1999,01,09,62,Europa Occidental,0
1999,01,09,62,Àfrica,0
1999,01,09,62,Àsia,0
1999,01,09,63,Altres Europa,21089
1999,01,09,63,Amèrica Llatina,157
1999,01,09,63,Amèrica del Nord,0
1999,01,09,63,Europa Occidental,0
1999,01,09,63,No consta,0
1999,01,09,63,Àfrica,19
1999,01,09,63,Àsia,12
1999,01,10,64,Altres Europa,36028
1999,01,10,64,Amèrica Llatina,332
1999,01,10,64,Amèrica del Nord,0
1999,01,10,64,Europa Occidental,9
1999,01,10,64,No consta,0
1999,01,10,64,Oceania,0
1999,01,10,64,Àfrica,72
1999,01,10,64,Àsia,27
1999,01,10,65,Altres Europa,23226
1999,01,10,65,Amèrica Llatina,209
1999,01,10,65,Amèrica del Nord,0
1999,01,10,65,Europa Occidental,0
1999,01,10,65,Àfrica,33
1999,01,10,65,Àsia,0
1999,01,10,66,Altres Europa,12028
1999,01,10,66,Amèrica Llatina,151
1999,01,10,66,Amèrica del Nord,0
1999,01,10,66,Europa Occidental,10
1999,01,10,66,No consta,0
1999,01,10,66,Oceania,0
1999,01,10,66,Àfrica,22
1999,01,10,66,Àsia,29
1999,01,10,67,Altres Europa,6452
1999,01,10,67,Amèrica Llatina,54
1999,01,10,67,Amèrica del Nord,12
1999,01,10,67,Europa Occidental,81
1999,01,10,67,No consta,5
1999,01,10,67,Àfrica,0
1999,01,10,67,Àsia,32
1999,01,10,68,Altres Europa,23829
1999,01,10,68,Amèrica Llatina,31
1999,01,10,68,Amèrica del Nord,0
1999,01,10,68,Europa Occidental,0
1999,01,10,68,No consta,0
1999,01,10,68,Oceania,0
1999,01,10,68,Àfrica,72
1999,01,10,68,Àsia,52
1999,01,10,69,Altres Europa,4074
1999,01,10,69,Amèrica Llatina,0
1999,01,10,69,Europa Occidental,0
1999,01,10,69,Àfrica,6
1999,01,10,69,Àsia,7
1999,01,10,70,Altres Europa,21271
1999,01,10,70,Amèrica Llatina,45
1999,01,10,70,Amèrica del Nord,0
1999,01,10,70,Europa Occidental,0
1999,01,10,70,Oceania,0
1999,01,10,70,Àfrica,15
1999,01,10,70,Àsia,0
1999,01,10,71,Altres Europa,16859
1999,01,10,71,Amèrica Llatina,44
1999,01,10,71,Europa Occidental,0
1999,01,10,71,Àfrica,77
1999,01,10,71,Àsia,13
1999,01,10,72,Altres Europa,27366
1999,01,10,72,Amèrica Llatina,49
1999,01,10,72,Amèrica del Nord,0
1999,01,10,72,Europa Occidental,0
1999,01,10,72,No consta,0
1999,01,10,72,Àfrica,0
1999,01,10,72,Àsia,0
1999,01,10,73,Altres Europa,31503
1999,01,10,73,Amèrica Llatina,41
1999,01,10,73,Amèrica del Nord,0
1999,01,10,73,Europa Occidental,0
1999,01,10,73,No consta,0
1999,01,10,73,Àfrica,16
1999,01,10,73,Àsia,0
2000,01,01,01,Altres Europa,29970
2000,01,01,01,Amèrica Llatina,924
2000,01,01,01,Amèrica del Nord,0
2000,01,01,01,Europa Occidental,104
2000,01,01,01,No consta,0
2000,01,01,01,Oceania,0
2000,01,01,01,Àfrica,1345
2000,01,01,01,Àsia,2513
2000,01,01,02,Altres Europa,13365
2000,01,01,02,Amèrica Llatina,293
2000,01,01,02,Amèrica del Nord,6
2000,01,01,02,Europa Occidental,177
2000,01,01,02,No consta,0
2000,01,01,02,Oceania,0
2000,01,01,02,Àfrica,455
2000,01,01,02,Àsia,309
2000,01,01,03,Altres Europa,14096
2000,01,01,03,Amèrica Llatina,237
2000,01,01,03,Amèrica del Nord,0
2000,01,01,03,Europa Occidental,18
2000,01,01,03,Àfrica,288
2000,01,01,03,Àsia,60
2000,01,01,04,Altres Europa,17406
2000,01,01,04,Amèrica Llatina,624
2000,01,01,04,Amèrica del Nord,6
2000,01,01,04,Europa Occidental,155
2000,01,01,04,No consta,0
2000,01,01,04,Oceania,0
2000,01,01,04,Àfrica,703
2000,01,01,04,Àsia,268
2000,01,02,05,Altres Europa,27536
2000,01,02,05,Amèrica Llatina,340
2000,01,02,05,Amèrica del Nord,11
2000,01,02,05,Europa Occidental,76
2000,01,02,05,No consta,0
2000,01,02,05,Oceania,0
2000,01,02,05,Àfrica,16
2000,01,02,05,Àsia,54
2000,01,02,06,Altres Europa,47541
2000,01,02,06,Amèrica Llatina,696
2000,01,02,06,Amèrica del Nord,0
2000,01,02,06,Europa Occidental,37
2000,01,02,06,No consta,0
2000,01,02,06,Oceania,0
2000,01,02,06,Àfrica,56
2000,01,02,06,Àsia,40
2000,01,02,07,Altres Europa,38323
2000,01,02,07,Amèrica Llatina,322
2000,01,02,07,Amèrica del Nord,0
2000,01,02,07,Europa Occidental,225
2000,01,02,07,No consta,0
2000,01,02,07,Oceania,0
2000,01,02,07,Àfrica,48
2000,01,02,07,Àsia,100
2000,01,02,08,Altres Europa,37520
2000,01,02,08,Amèrica Llatina,512
2000,01,02,08,Amèrica del Nord,6
2000,01,02,08,Europa Occidental,171
2000,01,02,08,No consta,0
2000,01,02,08,Àfrica,8
2000,01,02,08,Àsia,223
2000,01,02,09,Altres Europa,53372
2000,01,02,09,Amèrica Llatina,673
2000,01,02,09,Amèrica del Nord,5
2000,01,02,09,Europa Occidental,95
2000,01,02,09,No consta,0
2000,01,02,09,Oceania,0
2000,01,02,09,Àfrica,8
2000,01,02,09,Àsia,159
2000,01,02,10,Altres Europa,34846
2000,01,02,10,Amèrica Llatina,476
2000,01,02,10,Amèrica del Nord,0
2000,01,02,10,Europa Occidental,37
2000,01,02,10,No consta,0
2000,01,02,10,Oceania,0
2000,01,02,10,Àfrica,58
2000,01,02,10,Àsia,113
2000,01,03,11,Altres Europa,32348
2000,01,03,11,Amèrica Llatina,587
2000,01,03,11,Amèrica del Nord,0
2000,01,03,11,Europa Occidental,29
2000,01,03,11,No consta,0
2000,01,03,11,Oceania,0
2000,01,03,11,Àfrica,468
2000,01,03,11,Àsia,73
2000,01,03,12,Altres Europa,1782
2000,01,03,12,Amèrica Llatina,10
2000,01,03,12,Europa Occidental,0
2000,01,03,12,Àfrica,5
2000,01,03,12,Àsia,0
2000,01,03,13,Altres Europa,26934
2000,01,03,13,Amèrica Llatina,165
2000,01,03,13,Amèrica del Nord,0
2000,01,03,13,Europa Occidental,0
