Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Index_Gini
2016,07,Horta-Guinardó,35,el Guinardó,7049,32.3
2016,07,Horta-Guinardó,35,el Guinardó,7050,33.9
2016,07,Horta-Guinardó,35,el Guinardó,7051,34.6
2016,07,Horta-Guinardó,36,la Font d'en Fargues,7052,29.9
2016,07,Horta-Guinardó,36,la Font d'en Fargues,7053,28
2016,07,Horta-Guinardó,36,la Font d'en Fargues,7054,33.9
2016,07,Horta-Guinardó,36,la Font d'en Fargues,7055,35
2016,07,Horta-Guinardó,36,la Font d'en Fargues,7056,34.5
2016,07,Horta-Guinardó,36,la Font d'en Fargues,7057,36.6
2016,07,Horta-Guinardó,36,la Font d'en Fargues,7058,30.7
2016,07,Horta-Guinardó,37,el Carmel,7059,30.6
2016,07,Horta-Guinardó,37,el Carmel,7060,30
2016,07,Horta-Guinardó,37,el Carmel,7061,28
2016,07,Horta-Guinardó,37,el Carmel,7062,30.3
2016,07,Horta-Guinardó,37,el Carmel,7063,26.6
2016,07,Horta-Guinardó,37,el Carmel,7064,29.8
2016,07,Horta-Guinardó,37,el Carmel,7065,30.5
2016,07,Horta-Guinardó,37,el Carmel,7066,30.2
2016,07,Horta-Guinardó,37,el Carmel,7067,28.9
2016,07,Horta-Guinardó,37,el Carmel,7068,28.3
2016,07,Horta-Guinardó,37,el Carmel,7069,28.5
2016,07,Horta-Guinardó,37,el Carmel,7070,33.1
2016,07,Horta-Guinardó,37,el Carmel,7071,29.5
2016,07,Horta-Guinardó,37,el Carmel,7072,30.6
2016,07,Horta-Guinardó,37,el Carmel,7073,29.7
2016,07,Horta-Guinardó,37,el Carmel,7074,31.9
2016,07,Horta-Guinardó,37,el Carmel,7075,31.1
2016,07,Horta-Guinardó,37,el Carmel,7076,30.1
2016,07,Horta-Guinardó,37,el Carmel,7077,29.6
2016,07,Horta-Guinardó,37,el Carmel,7078,28.5
2016,07,Horta-Guinardó,37,el Carmel,7079,28.7
2016,07,Horta-Guinardó,37,el Carmel,7080,29.4
2016,07,Horta-Guinardó,38,la Teixonera,7081,27.4
2016,07,Horta-Guinardó,38,la Teixonera,7082,30.5
2016,07,Horta-Guinardó,38,la Teixonera,7083,30
2016,07,Horta-Guinardó,38,la Teixonera,7084,32.2
2016,07,Horta-Guinardó,38,la Teixonera,7085,28.3
2016,07,Horta-Guinardó,38,la Teixonera,7086,32.7
2016,07,Horta-Guinardó,38,la Teixonera,7087,30.7
2016,07,Horta-Guinardó,38,la Teixonera,7088,34.2
2016,07,Horta-Guinardó,39,Sant Genís dels Agudells,7089,32.9
2016,07,Horta-Guinardó,39,Sant Genís dels Agudells,7090,31.1
2016,07,Horta-Guinardó,39,Sant Genís dels Agudells,7091,30.7
2016,07,Horta-Guinardó,39,Sant Genís dels Agudells,7092,30
2016,07,Horta-Guinardó,39,Sant Genís dels Agudells,7093,29.5
2016,07,Horta-Guinardó,40,Montbau,7094,29
2016,07,Horta-Guinardó,40,Montbau,7095,29.4
2016,07,Horta-Guinardó,40,Montbau,7096,29.5
2016,07,Horta-Guinardó,40,Montbau,7097,32.2
2016,07,Horta-Guinardó,41,la Vall d'Hebron,7098,29.7
2016,07,Horta-Guinardó,41,la Vall d'Hebron,7099,27.6
2016,07,Horta-Guinardó,41,la Vall d'Hebron,7100,28.4
2016,07,Horta-Guinardó,41,la Vall d'Hebron,7101,28.3
2016,07,Horta-Guinardó,42,la Clota,7102,30.8
2016,07,Horta-Guinardó,43,Horta,7103,35.5
2016,07,Horta-Guinardó,43,Horta,7104,30.7
2016,07,Horta-Guinardó,43,Horta,7105,28.6
2016,07,Horta-Guinardó,43,Horta,7106,31.7
2016,07,Horta-Guinardó,43,Horta,7107,29.8
2016,07,Horta-Guinardó,43,Horta,7108,30.2
2016,07,Horta-Guinardó,43,Horta,7109,29.5
2016,07,Horta-Guinardó,43,Horta,7110,31
2016,07,Horta-Guinardó,43,Horta,7111,30.3
2016,07,Horta-Guinardó,43,Horta,7112,28.5
2016,07,Horta-Guinardó,43,Horta,7113,27.9
2016,07,Horta-Guinardó,43,Horta,7114,30.3
2016,07,Horta-Guinardó,43,Horta,7115,29.9
2016,07,Horta-Guinardó,43,Horta,7116,26.7
2016,07,Horta-Guinardó,43,Horta,7117,37.3
2016,07,Horta-Guinardó,43,Horta,7118,30.3
2016,07,Horta-Guinardó,43,Horta,7119,29.9
2016,07,Horta-Guinardó,43,Horta,7120,33.5
2016,07,Horta-Guinardó,43,Horta,7121,31.5
2016,07,Horta-Guinardó,43,Horta,7122,32.1
2016,07,Horta-Guinardó,43,Horta,7123,31.7
2016,08,Nou Barris,44,Vilapicina i la Torre Llobeta,8001,29.2
2016,08,Nou Barris,44,Vilapicina i la Torre Llobeta,8002,29.2
2016,08,Nou Barris,44,Vilapicina i la Torre Llobeta,8003,31.2
2016,08,Nou Barris,44,Vilapicina i la Torre Llobeta,8004,32.5
2016,08,Nou Barris,44,Vilapicina i la Torre Llobeta,8005,31.3
2016,08,Nou Barris,44,Vilapicina i la Torre Llobeta,8006,33.2
2016,08,Nou Barris,44,Vilapicina i la Torre Llobeta,8007,29.5
2016,08,Nou Barris,44,Vilapicina i la Torre Llobeta,8008,31.5
2016,08,Nou Barris,44,Vilapicina i la Torre Llobeta,8009,28.5
2016,08,Nou Barris,44,Vilapicina i la Torre Llobeta,8010,30.1
2016,08,Nou Barris,44,Vilapicina i la Torre Llobeta,8011,29.2
2016,08,Nou Barris,44,Vilapicina i la Torre Llobeta,8012,27.9
2016,08,Nou Barris,44,Vilapicina i la Torre Llobeta,8013,32.6
2016,08,Nou Barris,44,Vilapicina i la Torre Llobeta,8014,31.7
2016,08,Nou Barris,44,Vilapicina i la Torre Llobeta,8015,31.7
2016,08,Nou Barris,44,Vilapicina i la Torre Llobeta,8016,33.8
2016,08,Nou Barris,44,Vilapicina i la Torre Llobeta,8017,31.9
2016,08,Nou Barris,44,Vilapicina i la Torre Llobeta,8018,30.8
2016,08,Nou Barris,44,Vilapicina i la Torre Llobeta,8019,34.1
2016,08,Nou Barris,45,Porta,8020,31.8
2016,08,Nou Barris,45,Porta,8021,32.3
2016,08,Nou Barris,45,Porta,8022,30.3
2016,08,Nou Barris,45,Porta,8023,33
2016,08,Nou Barris,45,Porta,8024,30.7
2016,08,Nou Barris,45,Porta,8025,29.5
2016,08,Nou Barris,45,Porta,8026,31.2
2016,08,Nou Barris,45,Porta,8027,29.2
2016,08,Nou Barris,45,Porta,8028,29.2
2016,08,Nou Barris,45,Porta,8029,34.1
2016,08,Nou Barris,45,Porta,8030,30.3
2016,08,Nou Barris,45,Porta,8031,27.8
2016,08,Nou Barris,45,Porta,8032,27.7
2016,08,Nou Barris,45,Porta,8033,30.2
2016,08,Nou Barris,45,Porta,8034,30.6
2016,08,Nou Barris,45,Porta,8035,33.1
2016,08,Nou Barris,45,Porta,8036,29.9
2016,08,Nou Barris,45,Porta,8037,33
2016,08,Nou Barris,46,el Turó de la Peira,8038,32.1
2016,08,Nou Barris,46,el Turó de la Peira,8039,31.9
2016,08,Nou Barris,46,el Turó de la Peira,8040,30.5
2016,08,Nou Barris,46,el Turó de la Peira,8041,33.1
2016,08,Nou Barris,46,el Turó de la Peira,8042,30.7
2016,08,Nou Barris,46,el Turó de la Peira,8043,31.9
2016,08,Nou Barris,46,el Turó de la Peira,8044,32.1
2016,08,Nou Barris,46,el Turó de la Peira,8045,31.8
2016,08,Nou Barris,46,el Turó de la Peira,8046,31.2
2016,08,Nou Barris,46,el Turó de la Peira,8047,31.1
2016,08,Nou Barris,47,Can Peguera,8048,34.6
2016,08,Nou Barris,47,Can Peguera,8049,33.2
2016,08,Nou Barris,48,la Guineueta,8050,27.5
2016,08,Nou Barris,48,la Guineueta,8051,25.1
2016,08,Nou Barris,48,la Guineueta,8052,26.9
2016,08,Nou Barris,48,la Guineueta,8053,26.4
2016,08,Nou Barris,48,la Guineueta,8054,26.8
2016,08,Nou Barris,48,la Guineueta,8055,26.9
2016,08,Nou Barris,48,la Guineueta,8056,27.4
2016,08,Nou Barris,48,la Guineueta,8057,26.6
2016,08,Nou Barris,48,la Guineueta,8058,26.3
2016,08,Nou Barris,48,la Guineueta,8059,26.9
2016,08,Nou Barris,49,Canyelles,8060,27.3
2016,08,Nou Barris,49,Canyelles,8061,25.8
2016,08,Nou Barris,49,Canyelles,8062,25.1
2016,08,Nou Barris,49,Canyelles,8063,24.3
2016,08,Nou Barris,49,Canyelles,8064,25.8
2016,08,Nou Barris,50,les Roquetes,8065,36
2016,08,Nou Barris,50,les Roquetes,8066,34.2
2016,08,Nou Barris,50,les Roquetes,8067,27.7
2016,08,Nou Barris,50,les Roquetes,8068,29.8
2016,08,Nou Barris,50,les Roquetes,8069,32.3
2016,08,Nou Barris,50,les Roquetes,8070,31.7
2016,08,Nou Barris,50,les Roquetes,8071,29.8
2016,08,Nou Barris,50,les Roquetes,8072,30.8
2016,08,Nou Barris,50,les Roquetes,8073,31.3
2016,08,Nou Barris,50,les Roquetes,8074,36.4
2016,08,Nou Barris,51,Verdun,8075,30.9
2016,08,Nou Barris,51,Verdun,8076,28.3
2016,08,Nou Barris,51,Verdun,8077,33.7
2016,08,Nou Barris,51,Verdun,8078,32.9
2016,08,Nou Barris,51,Verdun,8079,33.3
2016,08,Nou Barris,51,Verdun,8080,29.5
2016,08,Nou Barris,51,Verdun,8081,33.9
2016,08,Nou Barris,51,Verdun,8082,30.9
2016,08,Nou Barris,52,la Prosperitat,8083,32.5
2016,08,Nou Barris,52,la Prosperitat,8084,27
2016,08,Nou Barris,52,la Prosperitat,8085,31.5
2016,08,Nou Barris,52,la Prosperitat,8086,31.2
2016,08,Nou Barris,52,la Prosperitat,8087,32.9
2016,08,Nou Barris,52,la Prosperitat,8088,29.8
2016,08,Nou Barris,52,la Prosperitat,8089,32.9
2016,08,Nou Barris,52,la Prosperitat,8090,31.1
2016,08,Nou Barris,52,la Prosperitat,8091,28.1
2016,08,Nou Barris,52,la Prosperitat,8092,29.4
2016,08,Nou Barris,52,la Prosperitat,8093,29.7
2016,08,Nou Barris,52,la Prosperitat,8094,27.2
2016,08,Nou Barris,52,la Prosperitat,8095,24.3
2016,08,Nou Barris,52,la Prosperitat,8096,30.5
2016,08,Nou Barris,52,la Prosperitat,8097,31.2
2016,08,Nou Barris,52,la Prosperitat,8098,29.9
2016,08,Nou Barris,52,la Prosperitat,8099,31.1
2016,08,Nou Barris,52,la Prosperitat,8100,28.5
2016,08,Nou Barris,52,la Prosperitat,8101,29.6
2016,08,Nou Barris,52,la Prosperitat,8102,31.3
2016,08,Nou Barris,53,la Trinitat Nova,8103,30.6
2016,08,Nou Barris,53,la Trinitat Nova,8104,31.2
2016,08,Nou Barris,53,la Trinitat Nova,8105,33
2016,08,Nou Barris,53,la Trinitat Nova,8106,31.6
2016,08,Nou Barris,53,la Trinitat Nova,8107,30.6
2016,08,Nou Barris,54,Torre Baró,8108,34.9
2016,08,Nou Barris,54,Torre Baró,8109,29.6
2016,08,Nou Barris,55,Ciutat Meridiana,8110,35.5
2016,08,Nou Barris,55,Ciutat Meridiana,8111,33.4
2016,08,Nou Barris,55,Ciutat Meridiana,8112,35.1
2016,08,Nou Barris,55,Ciutat Meridiana,8113,33.4
2016,08,Nou Barris,55,Ciutat Meridiana,8114,32.5
2016,08,Nou Barris,55,Ciutat Meridiana,8115,34.8
2016,08,Nou Barris,56,Vallbona,8116,32.3
2016,08,Nou Barris,48,la Guineueta,8215,25.9
2016,09,Sant Andreu,57,la Trinitat Vella,9001,35.2
2016,09,Sant Andreu,57,la Trinitat Vella,9002,34
2016,09,Sant Andreu,57,la Trinitat Vella,9003,30.7
2016,09,Sant Andreu,57,la Trinitat Vella,9004,32.3
2016,09,Sant Andreu,57,la Trinitat Vella,9005,31.3
2016,09,Sant Andreu,58,Baró de Viver,9006,32.3
2016,09,Sant Andreu,58,Baró de Viver,9007,32.1
2016,09,Sant Andreu,59,el Bon Pastor,9008,26.5
2016,09,Sant Andreu,59,el Bon Pastor,9009,30.2
2016,09,Sant Andreu,59,el Bon Pastor,9010,27.8
2016,09,Sant Andreu,59,el Bon Pastor,9011,32.5
2016,09,Sant Andreu,59,el Bon Pastor,9013,32.4
2016,09,Sant Andreu,59,el Bon Pastor,9014,32.8
2016,09,Sant Andreu,59,el Bon Pastor,9015,29.3
2016,09,Sant Andreu,60,Sant Andreu,9016,25.1
2016,09,Sant Andreu,60,Sant Andreu,9017,28.5
2016,09,Sant Andreu,60,Sant Andreu,9018,25.9
2016,09,Sant Andreu,60,Sant Andreu,9019,25.7
2016,09,Sant Andreu,60,Sant Andreu,9020,28.1
2016,09,Sant Andreu,60,Sant Andreu,9021,28.8
2016,09,Sant Andreu,60,Sant Andreu,9022,30.4
2016,09,Sant Andreu,60,Sant Andreu,9023,29
2016,09,Sant Andreu,60,Sant Andreu,9024,28.2
2016,09,Sant Andreu,60,Sant Andreu,9025,30.9
2016,09,Sant Andreu,60,Sant Andreu,9026,28.8
2016,09,Sant Andreu,60,Sant Andreu,9027,26.8
2016,09,Sant Andreu,60,Sant Andreu,9028,23.5
2016,09,Sant Andreu,60,Sant Andreu,9029,25.9
2016,09,Sant Andreu,60,Sant Andreu,9030,25.4
2016,09,Sant Andreu,60,Sant Andreu,9031,28.2
2016,09,Sant Andreu,60,Sant Andreu,9032,32.4
2016,09,Sant Andreu,60,Sant Andreu,9033,29.3
2016,09,Sant Andreu,60,Sant Andreu,9034,29.6
2016,09,Sant Andreu,60,Sant Andreu,9035,29.8
2016,09,Sant Andreu,60,Sant Andreu,9036,27
2016,09,Sant Andreu,60,Sant Andreu,9037,30.2
2016,09,Sant Andreu,60,Sant Andreu,9038,29
2016,09,Sant Andreu,60,Sant Andreu,9039,29.6
2016,09,Sant Andreu,60,Sant Andreu,9040,30.5
2016,09,Sant Andreu,60,Sant Andreu,9041,28.5
2016,09,Sant Andreu,60,Sant Andreu,9042,30.4
2016,09,Sant Andreu,60,Sant Andreu,9043,29.3
2016,09,Sant Andreu,60,Sant Andreu,9044,30.6
2016,09,Sant Andreu,60,Sant Andreu,9045,29.4
2016,09,Sant Andreu,60,Sant Andreu,9046,27.8
2016,09,Sant Andreu,60,Sant Andreu,9047,32.1
2016,09,Sant Andreu,60,Sant Andreu,9048,30
2016,09,Sant Andreu,60,Sant Andreu,9049,32.3
2016,09,Sant Andreu,60,Sant Andreu,9050,33.3
2016,09,Sant Andreu,60,Sant Andreu,9051,32.2
2016,09,Sant Andreu,60,Sant Andreu,9052,28.4
2016,09,Sant Andreu,60,Sant Andreu,9053,31
2016,09,Sant Andreu,60,Sant Andreu,9054,30.1
2016,09,Sant Andreu,61,la Sagrera,9055,31.4
2016,09,Sant Andreu,61,la Sagrera,9056,28.3
2016,09,Sant Andreu,61,la Sagrera,9057,32.2
2016,09,Sant Andreu,61,la Sagrera,9058,34.5
2016,09,Sant Andreu,61,la Sagrera,9059,30.9
2016,09,Sant Andreu,61,la Sagrera,9060,27.4
2016,09,Sant Andreu,61,la Sagrera,9061,28.3
2016,09,Sant Andreu,61,la Sagrera,9062,29.9
2016,09,Sant Andreu,61,la Sagrera,9063,28.1
2016,09,Sant Andreu,61,la Sagrera,9064,29.7
2016,09,Sant Andreu,61,la Sagrera,9065,29.5
2016,09,Sant Andreu,61,la Sagrera,9066,29.7
2016,09,Sant Andreu,61,la Sagrera,9067,30.7
2016,09,Sant Andreu,61,la Sagrera,9068,29.3
2016,09,Sant Andreu,61,la Sagrera,9069,28.7
2016,09,Sant Andreu,61,la Sagrera,9070,33.1
2016,09,Sant Andreu,61,la Sagrera,9071,32.2
2016,09,Sant Andreu,61,la Sagrera,9072,30.9
2016,09,Sant Andreu,61,la Sagrera,9073,31.8
2016,09,Sant Andreu,62,el Congrés i els Indians,9074,27.1
2016,09,Sant Andreu,62,el Congrés i els Indians,9075,32.8
2016,09,Sant Andreu,62,el Congrés i els Indians,9076,28.2
2016,09,Sant Andreu,62,el Congrés i els Indians,9077,28.6
2016,09,Sant Andreu,62,el Congrés i els Indians,9078,32.2
2016,09,Sant Andreu,62,el Congrés i els Indians,9079,34.5
2016,09,Sant Andreu,62,el Congrés i els Indians,9080,32.2
2016,09,Sant Andreu,62,el Congrés i els Indians,9081,33.2
2016,09,Sant Andreu,62,el Congrés i els Indians,9082,34.1
2016,09,Sant Andreu,63,Navas,9083,31.3
2016,09,Sant Andreu,63,Navas,9084,33.5
2016,09,Sant Andreu,63,Navas,9085,31.8
2016,09,Sant Andreu,63,Navas,9086,31.8
2016,09,Sant Andreu,63,Navas,9087,28.3
2016,09,Sant Andreu,63,Navas,9088,32.3
2016,09,Sant Andreu,63,Navas,9089,30.8
2016,09,Sant Andreu,63,Navas,9090,31.8
2016,09,Sant Andreu,63,Navas,9091,31.5
2016,09,Sant Andreu,63,Navas,9092,29.6
2016,09,Sant Andreu,63,Navas,9093,28.7
2016,09,Sant Andreu,63,Navas,9094,32.3
2016,09,Sant Andreu,63,Navas,9095,32.7
2016,09,Sant Andreu,61,la Sagrera,9156,29.9
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,10001,33
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,10002,31.1
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,10003,34.3
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,10004,29.5
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,10005,34.3
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,10006,33.1
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,10007,30.1
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,10008,35.1
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,10009,34
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,10010,32.8
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,10011,33.9
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,10012,34.6
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,10013,31.6
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,10014,34.8
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,10015,34.2
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,10016,31.2
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,10017,34.5
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,10018,33.9
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,10019,30.5
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,10020,30.4
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,10021,32.8
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,10022,31.9
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,10023,31.6
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,10024,32.1
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,10025,33.5
2016,10,Sant Martí,65,el Clot,10026,33.9
2016,10,Sant Martí,65,el Clot,10027,31.1
2016,10,Sant Martí,65,el Clot,10028,32.9
2016,10,Sant Martí,65,el Clot,10029,31.2
2016,10,Sant Martí,65,el Clot,10030,30.2
2016,10,Sant Martí,65,el Clot,10031,32.3
2016,10,Sant Martí,65,el Clot,10032,31.3
2016,10,Sant Martí,65,el Clot,10033,27.5
2016,10,Sant Martí,65,el Clot,10034,30.4
2016,10,Sant Martí,65,el Clot,10035,29.2
2016,10,Sant Martí,65,el Clot,10036,29.1
2016,10,Sant Martí,65,el Clot,10037,29.7
2016,10,Sant Martí,65,el Clot,10038,31.9
2016,10,Sant Martí,65,el Clot,10039,34.2
2016,10,Sant Martí,65,el Clot,10040,35.5
2016,10,Sant Martí,65,el Clot,10041,35.1
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,10042,33.1
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,10043,37.2
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,10044,32.1
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,10045,31.6
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,10046,33.1
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,10047,32.3
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,10048,33.4
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,10049,33.1
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,10050,31.8
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,10051,32.4
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,10052,33.9
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,10053,33.6
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,10054,35.7
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,10055,34.7
2016,10,Sant Martí,68,el Poblenou,10056,37.4
2016,10,Sant Martí,68,el Poblenou,10057,34
2016,10,Sant Martí,68,el Poblenou,10058,30.6
2016,10,Sant Martí,68,el Poblenou,10059,35.2
2016,10,Sant Martí,68,el Poblenou,10060,37.2
2016,10,Sant Martí,68,el Poblenou,10061,31.5
2016,10,Sant Martí,68,el Poblenou,10062,33.1
2016,10,Sant Martí,68,el Poblenou,10063,30
2016,10,Sant Martí,68,el Poblenou,10064,33
2016,10,Sant Martí,68,el Poblenou,10065,33.3
2016,10,Sant Martí,68,el Poblenou,10066,34.5
2016,10,Sant Martí,68,el Poblenou,10067,31.7
2016,10,Sant Martí,68,el Poblenou,10068,31.9
2016,10,Sant Martí,68,el Poblenou,10069,37.6
2016,10,Sant Martí,68,el Poblenou,10070,33.1
2016,10,Sant Martí,68,el Poblenou,10071,28.5
2016,10,Sant Martí,68,el Poblenou,10072,33.3
2016,10,Sant Martí,68,el Poblenou,10073,28.7
2016,10,Sant Martí,68,el Poblenou,10074,33
2016,10,Sant Martí,68,el Poblenou,10075,31.3
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,10076,31.3
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,10077,30.8
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,10078,33.3
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,10079,31.9
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,10080,46
2016,10,Sant Martí,70,el Besòs i el Maresme,10081,33.5
2016,10,Sant Martí,70,el Besòs i el Maresme,10082,32
2016,10,Sant Martí,70,el Besòs i el Maresme,10083,33.1
2016,10,Sant Martí,70,el Besòs i el Maresme,10084,30.3
2016,10,Sant Martí,70,el Besòs i el Maresme,10085,33.6
2016,10,Sant Martí,70,el Besòs i el Maresme,10086,33.3
2016,10,Sant Martí,70,el Besòs i el Maresme,10087,31.7
2016,10,Sant Martí,70,el Besòs i el Maresme,10088,27.3
2016,10,Sant Martí,70,el Besòs i el Maresme,10089,34.6
2016,10,Sant Martí,70,el Besòs i el Maresme,10090,30.6
2016,10,Sant Martí,70,el Besòs i el Maresme,10091,28.9
2016,10,Sant Martí,70,el Besòs i el Maresme,10092,27.6
2016,10,Sant Martí,70,el Besòs i el Maresme,10093,27.8
2016,10,Sant Martí,71,Provençals del Poblenou,10094,37.7
2016,10,Sant Martí,71,Provençals del Poblenou,10095,34.1
2016,10,Sant Martí,71,Provençals del Poblenou,10096,31.9
2016,10,Sant Martí,71,Provençals del Poblenou,10097,33.3
2016,10,Sant Martí,71,Provençals del Poblenou,10098,28.5
2016,10,Sant Martí,71,Provençals del Poblenou,10099,33.1
2016,10,Sant Martí,71,Provençals del Poblenou,10100,30.2
2016,10,Sant Martí,71,Provençals del Poblenou,10101,35.2
2016,10,Sant Martí,71,Provençals del Poblenou,10102,29
2016,10,Sant Martí,71,Provençals del Poblenou,10103,24.9
2016,10,Sant Martí,71,Provençals del Poblenou,10104,26.4
2016,10,Sant Martí,72,Sant Martí de Provençals,10105,28.6
2016,10,Sant Martí,72,Sant Martí de Provençals,10106,27.2
2016,10,Sant Martí,72,Sant Martí de Provençals,10107,28.4
2016,10,Sant Martí,72,Sant Martí de Provençals,10108,26.5
2016,10,Sant Martí,72,Sant Martí de Provençals,10109,25.8
2016,10,Sant Martí,72,Sant Martí de Provençals,10110,28.6
2016,10,Sant Martí,72,Sant Martí de Provençals,10111,29.2
2016,10,Sant Martí,72,Sant Martí de Provençals,10112,28.6
2016,10,Sant Martí,72,Sant Martí de Provençals,10113,31.8
2016,10,Sant Martí,72,Sant Martí de Provençals,10114,28.6
2016,10,Sant Martí,72,Sant Martí de Provençals,10115,26.9
2016,10,Sant Martí,72,Sant Martí de Provençals,10116,29.2
2016,10,Sant Martí,72,Sant Martí de Provençals,10117,28.1
2016,10,Sant Martí,72,Sant Martí de Provençals,10118,27.1
2016,10,Sant Martí,72,Sant Martí de Provençals,10119,28.8
2016,10,Sant Martí,72,Sant Martí de Provençals,10120,30.6
2016,10,Sant Martí,72,Sant Martí de Provençals,10121,27.9
2016,10,Sant Martí,72,Sant Martí de Provençals,10122,27.6
2016,10,Sant Martí,73,la Verneda i la Pau,10123,30.6
2016,10,Sant Martí,73,la Verneda i la Pau,10124,28.8
2016,10,Sant Martí,73,la Verneda i la Pau,10125,27.2
2016,10,Sant Martí,73,la Verneda i la Pau,10126,27.1
2016,10,Sant Martí,73,la Verneda i la Pau,10127,28.5
2016,10,Sant Martí,73,la Verneda i la Pau,10128,28.1
2016,10,Sant Martí,73,la Verneda i la Pau,10129,24.2
2016,10,Sant Martí,73,la Verneda i la Pau,10130,28
2016,10,Sant Martí,73,la Verneda i la Pau,10131,26.6
2016,10,Sant Martí,73,la Verneda i la Pau,10132,27.3
2016,10,Sant Martí,73,la Verneda i la Pau,10133,28.5
2016,10,Sant Martí,73,la Verneda i la Pau,10134,27.5
2016,10,Sant Martí,73,la Verneda i la Pau,10135,28.5
2016,10,Sant Martí,73,la Verneda i la Pau,10136,27.1
2016,10,Sant Martí,73,la Verneda i la Pau,10137,30.9
2016,10,Sant Martí,73,la Verneda i la Pau,10138,29.3
2016,10,Sant Martí,73,la Verneda i la Pau,10139,29.9
2016,10,Sant Martí,73,la Verneda i la Pau,10140,29.4
2016,10,Sant Martí,73,la Verneda i la Pau,10141,28.9
2016,10,Sant Martí,73,la Verneda i la Pau,10142,28.3
2016,10,Sant Martí,73,la Verneda i la Pau,10143,31
2016,10,Sant Martí,65,el Clot,10234,28.7
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,10235,28.9
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,10236,25.9
2016,10,Sant Martí,71,Provençals del Poblenou,10237,25.9
2017,01,Ciutat Vella,01,el Raval,1001,33.4
2017,01,Ciutat Vella,01,el Raval,1002,38.5
2017,01,Ciutat Vella,01,el Raval,1003,37.1
2017,01,Ciutat Vella,01,el Raval,1004,37.8
2017,01,Ciutat Vella,01,el Raval,1005,38.5
2017,01,Ciutat Vella,01,el Raval,1006,40.6
2017,01,Ciutat Vella,01,el Raval,1007,37.5
2017,01,Ciutat Vella,01,el Raval,1008,34.1
2017,01,Ciutat Vella,01,el Raval,1009,37.6
2017,01,Ciutat Vella,01,el Raval,1010,34.9
2017,01,Ciutat Vella,01,el Raval,1011,35.7
2017,01,Ciutat Vella,01,el Raval,1012,35.3
2017,01,Ciutat Vella,01,el Raval,1013,33.2
2017,01,Ciutat Vella,01,el Raval,1014,31.2
2017,01,Ciutat Vella,01,el Raval,1015,35.1
2017,01,Ciutat Vella,01,el Raval,1016,31.4
2017,01,Ciutat Vella,01,el Raval,1017,29.9
2017,01,Ciutat Vella,01,el Raval,1018,31.9
2017,01,Ciutat Vella,01,el Raval,1019,33.7
2017,01,Ciutat Vella,01,el Raval,1020,38.3
