Data_Referencia,Codi_Ciutat,Codi_Districte,Codi_Barri,Domicili,Valor
2008,01,06,32,Dues persones de 65 anys i més,1263
2008,01,06,32,Dues persones o més totes majors de 18 anys,2876
2008,01,06,32,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,74
2008,01,06,32,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,324
2008,01,06,32,Dues persones: una de 18-64 anys i l'altra de 65 i més,787
2008,01,06,32,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1858
2008,01,06,32,Un home de 18 a 64 anys,1177
2008,01,06,32,Un home de 65 anys i més,365
2008,01,06,32,Una dona de 18 a 64 anys,1473
2008,01,06,32,Una dona de 65 anys i més,1645
2008,01,07,33,Altres domicilis amb una o més persones menors de 18 anys,685
2008,01,07,33,Dues persones de 18 a 64 anys,1441
2008,01,07,33,Dues persones de 65 anys i més,1076
2008,01,07,33,Dues persones o més totes majors de 18 anys,2156
2008,01,07,33,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,48
2008,01,07,33,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,212
2008,01,07,33,Dues persones: una de 18-64 anys i l'altra de 65 i més,610
2008,01,07,33,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1331
2008,01,07,33,Un home de 18 a 64 anys,780
2008,01,07,33,Un home de 65 anys i més,259
2008,01,07,33,Una dona de 18 a 64 anys,870
2008,01,07,33,Una dona de 65 anys i més,1179
2008,01,07,34,Altres domicilis amb una o més persones menors de 18 anys,286
2008,01,07,34,Dues persones de 18 a 64 anys,530
2008,01,07,34,Dues persones de 65 anys i més,336
2008,01,07,34,Dues persones o més totes majors de 18 anys,712
2008,01,07,34,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,12
2008,01,07,34,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,83
2008,01,07,34,Dues persones: una de 18-64 anys i l'altra de 65 i més,195
2008,01,07,34,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,482
2008,01,07,34,Un home de 18 a 64 anys,281
2008,01,07,34,Un home de 65 anys i més,94
2008,01,07,34,Una dona de 18 a 64 anys,322
2008,01,07,34,Una dona de 65 anys i més,396
2008,01,07,35,Altres domicilis amb una o més persones menors de 18 anys,963
2008,01,07,35,Dues persones de 18 a 64 anys,1972
2008,01,07,35,Dues persones de 65 anys i més,1367
2008,01,07,35,Dues persones o més totes majors de 18 anys,2830
2008,01,07,35,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,80
2008,01,07,35,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,324
2008,01,07,35,Dues persones: una de 18-64 anys i l'altra de 65 i més,819
2008,01,07,35,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1853
2008,01,07,35,Un home de 18 a 64 anys,1096
2008,01,07,35,Un home de 65 anys i més,364
2008,01,07,35,Una dona de 18 a 64 anys,1267
2008,01,07,35,Una dona de 65 anys i més,1586
2008,01,07,36,Altres domicilis amb una o més persones menors de 18 anys,253
2008,01,07,36,Dues persones de 18 a 64 anys,554
2008,01,07,36,Dues persones de 65 anys i més,325
2008,01,07,36,Dues persones o més totes majors de 18 anys,834
2008,01,07,36,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,21
2008,01,07,36,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,90
2008,01,07,36,Dues persones: una de 18-64 anys i l'altra de 65 i més,173
2008,01,07,36,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,629
2008,01,07,36,Un home de 18 a 64 anys,240
2008,01,07,36,Un home de 65 anys i més,52
2008,01,07,36,Una dona de 18 a 64 anys,227
2008,01,07,36,Una dona de 65 anys i més,249
2008,01,07,37,Altres domicilis amb una o més persones menors de 18 anys,1048
2008,01,07,37,Dues persones de 18 a 64 anys,1887
2008,01,07,37,Dues persones de 65 anys i més,1176
2008,01,07,37,Dues persones o més totes majors de 18 anys,2609
2008,01,07,37,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,41
2008,01,07,37,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,251
2008,01,07,37,Dues persones: una de 18-64 anys i l'altra de 65 i més,712
2008,01,07,37,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1827
2008,01,07,37,Un home de 18 a 64 anys,843
2008,01,07,37,Un home de 65 anys i més,259
2008,01,07,37,Una dona de 18 a 64 anys,804
2008,01,07,37,Una dona de 65 anys i més,1081
2008,01,07,38,Altres domicilis amb una o més persones menors de 18 anys,374
2008,01,07,38,Dues persones de 18 a 64 anys,659
2008,01,07,38,Dues persones de 65 anys i més,426
2008,01,07,38,Dues persones o més totes majors de 18 anys,950
2008,01,07,38,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,18
2008,01,07,38,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,114
2008,01,07,38,Dues persones: una de 18-64 anys i l'altra de 65 i més,254
2008,01,07,38,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,684
2008,01,07,38,Un home de 18 a 64 anys,350
2008,01,07,38,Un home de 65 anys i més,94
2008,01,07,38,Una dona de 18 a 64 anys,324
2008,01,07,38,Una dona de 65 anys i més,388
2008,01,07,39,Altres domicilis amb una o més persones menors de 18 anys,230
2008,01,07,39,Dues persones de 18 a 64 anys,354
2008,01,07,39,Dues persones de 65 anys i més,368
2008,01,07,39,Dues persones o més totes majors de 18 anys,568
2008,01,07,39,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,8
2008,01,07,39,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,48
2008,01,07,39,Dues persones: una de 18-64 anys i l'altra de 65 i més,171
2008,01,07,39,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,361
2008,01,07,39,Un home de 18 a 64 anys,154
2008,01,07,39,Un home de 65 anys i més,75
2008,01,07,39,Una dona de 18 a 64 anys,156
2008,01,07,39,Una dona de 65 anys i més,299
2008,01,07,40,Altres domicilis amb una o més persones menors de 18 anys,119
2008,01,07,40,Dues persones de 18 a 64 anys,218
2008,01,07,40,Dues persones de 65 anys i més,300
2008,01,07,40,Dues persones o més totes majors de 18 anys,292
2008,01,07,40,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,7
2008,01,07,40,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,44
2008,01,07,40,Dues persones: una de 18-64 anys i l'altra de 65 i més,170
2008,01,07,40,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,304
2008,01,07,40,Un home de 18 a 64 anys,137
2008,01,07,40,Un home de 65 anys i més,88
2008,01,07,40,Una dona de 18 a 64 anys,125
2008,01,07,40,Una dona de 65 anys i més,324
2008,01,07,41,Altres domicilis amb una o més persones menors de 18 anys,164
2008,01,07,41,Dues persones de 18 a 64 anys,283
2008,01,07,41,Dues persones de 65 anys i més,159
2008,01,07,41,Dues persones o més totes majors de 18 anys,461
2008,01,07,41,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,6
2008,01,07,41,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,39
2008,01,07,41,Dues persones: una de 18-64 anys i l'altra de 65 i més,133
2008,01,07,41,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,370
2008,01,07,41,Un home de 18 a 64 anys,146
2008,01,07,41,Un home de 65 anys i més,48
2008,01,07,41,Una dona de 18 a 64 anys,151
2008,01,07,41,Una dona de 65 anys i més,151
2008,01,07,42,Altres domicilis amb una o més persones menors de 18 anys,13
2008,01,07,42,Dues persones de 18 a 64 anys,23
2008,01,07,42,Dues persones de 65 anys i més,19
2008,01,07,42,Dues persones o més totes majors de 18 anys,35
2008,01,07,42,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,2
2008,01,07,42,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,2
2008,01,07,42,Dues persones: una de 18-64 anys i l'altra de 65 i més,9
2008,01,07,42,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,27
2008,01,07,42,Un home de 18 a 64 anys,19
2008,01,07,42,Un home de 65 anys i més,10
2008,01,07,42,Una dona de 18 a 64 anys,5
2008,01,07,42,Una dona de 65 anys i més,20
2008,01,07,43,Altres domicilis amb una o més persones menors de 18 anys,734
2008,01,07,43,Dues persones de 18 a 64 anys,1394
2008,01,07,43,Dues persones de 65 anys i més,1059
2008,01,07,43,Dues persones o més totes majors de 18 anys,2240
2008,01,07,43,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,37
2008,01,07,43,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,220
2008,01,07,43,Dues persones: una de 18-64 anys i l'altra de 65 i més,610
2008,01,07,43,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1505
2008,01,07,43,Un home de 18 a 64 anys,677
2008,01,07,43,Un home de 65 anys i més,254
2008,01,07,43,Una dona de 18 a 64 anys,718
2008,01,07,43,Una dona de 65 anys i més,1029
2008,01,08,44,Altres domicilis amb una o més persones menors de 18 anys,715
2008,01,08,44,Dues persones de 18 a 64 anys,1376
2008,01,08,44,Dues persones de 65 anys i més,1116
2008,01,08,44,Dues persones o més totes majors de 18 anys,2110
2008,01,08,44,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,24
2008,01,08,44,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,229
2008,01,08,44,Dues persones: una de 18-64 anys i l'altra de 65 i més,593
2008,01,08,44,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1460
2008,01,08,44,Un home de 18 a 64 anys,575
2008,01,08,44,Un home de 65 anys i més,264
2008,01,08,44,Una dona de 18 a 64 anys,706
2008,01,08,44,Una dona de 65 anys i més,1112
2008,01,08,45,Altres domicilis amb una o més persones menors de 18 anys,653
2008,01,08,45,Dues persones de 18 a 64 anys,1342
2008,01,08,45,Dues persones de 65 anys i més,1169
2008,01,08,45,Dues persones o més totes majors de 18 anys,1948
2008,01,08,45,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,24
2008,01,08,45,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,182
2008,01,08,45,Dues persones: una de 18-64 anys i l'altra de 65 i més,600
2008,01,08,45,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1224
2008,01,08,45,Un home de 18 a 64 anys,627
2008,01,08,45,Un home de 65 anys i més,265
2008,01,08,45,Una dona de 18 a 64 anys,661
2008,01,08,45,Una dona de 65 anys i més,1016
2008,01,08,46,Altres domicilis amb una o més persones menors de 18 anys,575
2008,01,08,46,Dues persones de 18 a 64 anys,593
2008,01,08,46,Dues persones de 65 anys i més,955
2008,01,08,46,Dues persones o més totes majors de 18 anys,962
2008,01,08,46,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,18
2008,01,08,46,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,93
2008,01,08,46,Dues persones: una de 18-64 anys i l'altra de 65 i més,443
2008,01,08,46,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,646
2008,01,08,46,Un home de 18 a 64 anys,386
2008,01,08,46,Un home de 65 anys i més,205
2008,01,08,46,Una dona de 18 a 64 anys,327
2008,01,08,46,Una dona de 65 anys i més,976
2008,01,08,47,Altres domicilis amb una o més persones menors de 18 anys,77
2008,01,08,47,Dues persones de 18 a 64 anys,99
2008,01,08,47,Dues persones de 65 anys i més,60
2008,01,08,47,Dues persones o més totes majors de 18 anys,180
2008,01,08,47,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,11
2008,01,08,47,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,25
2008,01,08,47,Dues persones: una de 18-64 anys i l'altra de 65 i més,97
2008,01,08,47,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,89
2008,01,08,47,Un home de 18 a 64 anys,76
2008,01,08,47,Un home de 65 anys i més,15
2008,01,08,47,Una dona de 18 a 64 anys,63
2008,01,08,47,Una dona de 65 anys i més,70
2008,01,08,48,Altres domicilis amb una o més persones menors de 18 anys,385
2008,01,08,48,Dues persones de 18 a 64 anys,741
2008,01,08,48,Dues persones de 65 anys i més,757
2008,01,08,48,Dues persones o més totes majors de 18 anys,1337
2008,01,08,48,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,17
2008,01,08,48,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,117
2008,01,08,48,Dues persones: una de 18-64 anys i l'altra de 65 i més,423
2008,01,08,48,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,881
2008,01,08,48,Un home de 18 a 64 anys,292
2008,01,08,48,Un home de 65 anys i més,164
2008,01,08,48,Una dona de 18 a 64 anys,370
2008,01,08,48,Una dona de 65 anys i més,572
2008,01,08,49,Altres domicilis amb una o més persones menors de 18 anys,240
2008,01,08,49,Dues persones de 18 a 64 anys,378
2008,01,08,49,Dues persones de 65 anys i més,221
2008,01,08,49,Dues persones o més totes majors de 18 anys,743
2008,01,08,49,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,7
2008,01,08,49,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,50
2008,01,08,49,Dues persones: una de 18-64 anys i l'altra de 65 i més,173
2008,01,08,49,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,437
2008,01,08,49,Un home de 18 a 64 anys,122
2008,01,08,49,Un home de 65 anys i més,67
2008,01,08,49,Una dona de 18 a 64 anys,133
2008,01,08,49,Una dona de 65 anys i més,222
2008,01,08,50,Altres domicilis amb una o més persones menors de 18 anys,601
2008,01,08,50,Dues persones de 18 a 64 anys,925
2008,01,08,50,Dues persones de 65 anys i més,460
2008,01,08,50,Dues persones o més totes majors de 18 anys,1151
2008,01,08,50,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,17
2008,01,08,50,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,122
2008,01,08,50,Dues persones: una de 18-64 anys i l'altra de 65 i més,313
2008,01,08,50,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,907
2008,01,08,50,Un home de 18 a 64 anys,405
2008,01,08,50,Un home de 65 anys i més,146
2008,01,08,50,Una dona de 18 a 64 anys,310
2008,01,08,50,Una dona de 65 anys i més,511
2008,01,08,51,Altres domicilis amb una o més persones menors de 18 anys,421
2008,01,08,51,Dues persones de 18 a 64 anys,704
2008,01,08,51,Dues persones de 65 anys i més,538
2008,01,08,51,Dues persones o més totes majors de 18 anys,878
2008,01,08,51,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,13
2008,01,08,51,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,86
2008,01,08,51,Dues persones: una de 18-64 anys i l'altra de 65 i més,350
2008,01,08,51,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,604
2008,01,08,51,Un home de 18 a 64 anys,369
2008,01,08,51,Un home de 65 anys i més,163
2008,01,08,51,Una dona de 18 a 64 anys,357
2008,01,08,51,Una dona de 65 anys i més,522
2008,01,08,52,Altres domicilis amb una o més persones menors de 18 anys,816
2008,01,08,52,Dues persones de 18 a 64 anys,1508
2008,01,08,52,Dues persones de 65 anys i més,1167
2008,01,08,52,Dues persones o més totes majors de 18 anys,2085
2008,01,08,52,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,39
2008,01,08,52,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,174
2008,01,08,52,Dues persones: una de 18-64 anys i l'altra de 65 i més,629
2008,01,08,52,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1505
2008,01,08,52,Un home de 18 a 64 anys,630
2008,01,08,52,Un home de 65 anys i més,296
2008,01,08,52,Una dona de 18 a 64 anys,610
2008,01,08,52,Una dona de 65 anys i més,1076
2008,01,08,53,Altres domicilis amb una o més persones menors de 18 anys,327
2008,01,08,53,Dues persones de 18 a 64 anys,363
2008,01,08,53,Dues persones de 65 anys i més,282
2008,01,08,53,Dues persones o més totes majors de 18 anys,547
2008,01,08,53,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,8
2008,01,08,53,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,64
2008,01,08,53,Dues persones: una de 18-64 anys i l'altra de 65 i més,228
2008,01,08,53,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,399
2008,01,08,53,Un home de 18 a 64 anys,263
2008,01,08,53,Un home de 65 anys i més,85
2008,01,08,53,Una dona de 18 a 64 anys,173
2008,01,08,53,Una dona de 65 anys i més,442
2008,01,08,54,Altres domicilis amb una o més persones menors de 18 anys,131
2008,01,08,54,Dues persones de 18 a 64 anys,75
2008,01,08,54,Dues persones de 65 anys i més,34
2008,01,08,54,Dues persones o més totes majors de 18 anys,146
2008,01,08,54,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,5
2008,01,08,54,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,17
2008,01,08,54,Dues persones: una de 18-64 anys i l'altra de 65 i més,35
2008,01,08,54,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,85
2008,01,08,54,Un home de 18 a 64 anys,52
2008,01,08,54,Un home de 65 anys i més,23
2008,01,08,54,Una dona de 18 a 64 anys,33
2008,01,08,54,Una dona de 65 anys i més,36
2008,01,08,55,Altres domicilis amb una o més persones menors de 18 anys,566
2008,01,08,55,Dues persones de 18 a 64 anys,471
2008,01,08,55,Dues persones de 65 anys i més,303
2008,01,08,55,Dues persones o més totes majors de 18 anys,746
2008,01,08,55,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,18
2008,01,08,55,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,66
2008,01,08,55,Dues persones: una de 18-64 anys i l'altra de 65 i més,180
2008,01,08,55,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,506
2008,01,08,55,Un home de 18 a 64 anys,229
2008,01,08,55,Un home de 65 anys i més,68
2008,01,08,55,Una dona de 18 a 64 anys,177
2008,01,08,55,Una dona de 65 anys i més,237
2008,01,08,56,Altres domicilis amb una o més persones menors de 18 anys,56
2008,01,08,56,Dues persones de 18 a 64 anys,85
2008,01,08,56,Dues persones de 65 anys i més,24
2008,01,08,56,Dues persones o més totes majors de 18 anys,68
2008,01,08,56,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,3
2008,01,08,56,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,14
2008,01,08,56,Dues persones: una de 18-64 anys i l'altra de 65 i més,20
2008,01,08,56,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,65
2008,01,08,56,Un home de 18 a 64 anys,75
2008,01,08,56,Un home de 65 anys i més,6
2008,01,08,56,Una dona de 18 a 64 anys,39
2008,01,08,56,Una dona de 65 anys i més,20
2008,01,09,57,Altres domicilis amb una o més persones menors de 18 anys,463
2008,01,09,57,Dues persones de 18 a 64 anys,525
2008,01,09,57,Dues persones de 65 anys i més,227
2008,01,09,57,Dues persones o més totes majors de 18 anys,710
2008,01,09,57,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,16
2008,01,09,57,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,57
2008,01,09,57,Dues persones: una de 18-64 anys i l'altra de 65 i més,165
2008,01,09,57,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,520
2008,01,09,57,Un home de 18 a 64 anys,283
2008,01,09,57,Un home de 65 anys i més,62
2008,01,09,57,Una dona de 18 a 64 anys,180
2008,01,09,57,Una dona de 65 anys i més,227
2008,01,09,58,Altres domicilis amb una o més persones menors de 18 anys,109
2008,01,09,58,Dues persones de 18 a 64 anys,106
2008,01,09,58,Dues persones de 65 anys i més,50
2008,01,09,58,Dues persones o més totes majors de 18 anys,145
2008,01,09,58,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,3
2008,01,09,58,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,41
2008,01,09,58,Dues persones: una de 18-64 anys i l'altra de 65 i més,69
2008,01,09,58,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,140
2008,01,09,58,Un home de 18 a 64 anys,87
2008,01,09,58,Un home de 65 anys i més,28
2008,01,09,58,Una dona de 18 a 64 anys,71
2008,01,09,58,Una dona de 65 anys i més,92
2008,01,09,59,Altres domicilis amb una o més persones menors de 18 anys,459
2008,01,09,59,Dues persones de 18 a 64 anys,735
2008,01,09,59,Dues persones de 65 anys i més,338
2008,01,09,59,Dues persones o més totes majors de 18 anys,776
2008,01,09,59,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,24
2008,01,09,59,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,116
2008,01,09,59,Dues persones: una de 18-64 anys i l'altra de 65 i més,267
2008,01,09,59,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,841
2008,01,09,59,Un home de 18 a 64 anys,324
2008,01,09,59,Un home de 65 anys i més,115
2008,01,09,59,Una dona de 18 a 64 anys,231
2008,01,09,59,Una dona de 65 anys i més,345
2008,01,09,60,Altres domicilis amb una o més persones menors de 18 anys,1502
2008,01,09,60,Dues persones de 18 a 64 anys,3393
2008,01,09,60,Dues persones de 65 anys i més,1855
2008,01,09,60,Dues persones o més totes majors de 18 anys,4611
2008,01,09,60,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,86
2008,01,09,60,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,501
2008,01,09,60,Dues persones: una de 18-64 anys i l'altra de 65 i més,1064
2008,01,09,60,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,3510
2008,01,09,60,Un home de 18 a 64 anys,1564
2008,01,09,60,Un home de 65 anys i més,443
2008,01,09,60,Una dona de 18 a 64 anys,1659
2008,01,09,60,Una dona de 65 anys i més,1898
2008,01,09,61,Altres domicilis amb una o més persones menors de 18 anys,865
2008,01,09,61,Dues persones de 18 a 64 anys,1734
2008,01,09,61,Dues persones de 65 anys i més,1060
2008,01,09,61,Dues persones o més totes majors de 18 anys,2585
2008,01,09,61,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,38
2008,01,09,61,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,230
2008,01,09,61,Dues persones: una de 18-64 anys i l'altra de 65 i més,547
2008,01,09,61,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1470
2008,01,09,61,Un home de 18 a 64 anys,724
2008,01,09,61,Un home de 65 anys i més,234
2008,01,09,61,Una dona de 18 a 64 anys,811
2008,01,09,61,Una dona de 65 anys i més,923
2008,01,09,62,Altres domicilis amb una o més persones menors de 18 anys,374
2008,01,09,62,Dues persones de 18 a 64 anys,702
2008,01,09,62,Dues persones de 65 anys i més,666
2008,01,09,62,Dues persones o més totes majors de 18 anys,1079
2008,01,09,62,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,28
2008,01,09,62,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,114
2008,01,09,62,Dues persones: una de 18-64 anys i l'altra de 65 i més,371
2008,01,09,62,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,750
2008,01,09,62,Un home de 18 a 64 anys,396
2008,01,09,62,Un home de 65 anys i més,162
2008,01,09,62,Una dona de 18 a 64 anys,368
2008,01,09,62,Una dona de 65 anys i més,819
2008,01,09,63,Altres domicilis amb una o més persones menors de 18 anys,575
2008,01,09,63,Dues persones de 18 a 64 anys,1181
2008,01,09,63,Dues persones de 65 anys i més,846
2008,01,09,63,Dues persones o més totes majors de 18 anys,1814
2008,01,09,63,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,33
2008,01,09,63,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,171
2008,01,09,63,Dues persones: una de 18-64 anys i l'altra de 65 i més,535
2008,01,09,63,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1240
2008,01,09,63,Un home de 18 a 64 anys,487
2008,01,09,63,Un home de 65 anys i més,177
2008,01,09,63,Una dona de 18 a 64 anys,638
2008,01,09,63,Una dona de 65 anys i més,938
2008,01,10,64,Altres domicilis amb una o més persones menors de 18 anys,1039
2008,01,10,64,Dues persones de 18 a 64 anys,2396
2008,01,10,64,Dues persones de 65 anys i més,1417
2008,01,10,64,Dues persones o més totes majors de 18 anys,3283
2008,01,10,64,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,67
2008,01,10,64,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,294
2008,01,10,64,Dues persones: una de 18-64 anys i l'altra de 65 i més,858
2008,01,10,64,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1929
2008,01,10,64,Un home de 18 a 64 anys,1331
2008,01,10,64,Un home de 65 anys i més,419
2008,01,10,64,Una dona de 18 a 64 anys,1427
2008,01,10,64,Una dona de 65 anys i més,1620
2008,01,10,65,Altres domicilis amb una o més persones menors de 18 anys,822
2008,01,10,65,Dues persones de 18 a 64 anys,1516
2008,01,10,65,Dues persones de 65 anys i més,792
2008,01,10,65,Dues persones o més totes majors de 18 anys,2142
2008,01,10,65,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,54
2008,01,10,65,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,234
2008,01,10,65,Dues persones: una de 18-64 anys i l'altra de 65 i més,492
2008,01,10,65,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1793
2008,01,10,65,Un home de 18 a 64 anys,754
2008,01,10,65,Un home de 65 anys i més,221
2008,01,10,65,Una dona de 18 a 64 anys,801
2008,01,10,65,Una dona de 65 anys i més,812
2008,01,10,66,Altres domicilis amb una o més persones menors de 18 anys,358
2008,01,10,66,Dues persones de 18 a 64 anys,764
2008,01,10,66,Dues persones de 65 anys i més,411
2008,01,10,66,Dues persones o més totes majors de 18 anys,1169
2008,01,10,66,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,35
2008,01,10,66,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,128
2008,01,10,66,Dues persones: una de 18-64 anys i l'altra de 65 i més,301
2008,01,10,66,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,641
2008,01,10,66,Un home de 18 a 64 anys,464
2008,01,10,66,Un home de 65 anys i més,145
2008,01,10,66,Una dona de 18 a 64 anys,460
2008,01,10,66,Una dona de 65 anys i més,440
2008,01,10,67,Altres domicilis amb una o més persones menors de 18 anys,233
2008,01,10,67,Dues persones de 18 a 64 anys,474
2008,01,10,67,Dues persones de 65 anys i més,102
2008,01,10,67,Dues persones o més totes majors de 18 anys,548
2008,01,10,67,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,42
2008,01,10,67,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,129
2008,01,10,67,Dues persones: una de 18-64 anys i l'altra de 65 i més,92
2008,01,10,67,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,875
2008,01,10,67,Un home de 18 a 64 anys,395
2008,01,10,67,Un home de 65 anys i més,35
2008,01,10,67,Una dona de 18 a 64 anys,304
2008,01,10,67,Una dona de 65 anys i més,114
2008,01,10,68,Altres domicilis amb una o més persones menors de 18 anys,879
2008,01,10,68,Dues persones de 18 a 64 anys,1872
2008,01,10,68,Dues persones de 65 anys i més,919
2008,01,10,68,Dues persones o més totes majors de 18 anys,2053
2008,01,10,68,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,76
2008,01,10,68,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,281
2008,01,10,68,Dues persones: una de 18-64 anys i l'altra de 65 i més,571
2008,01,10,68,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,2126
2008,01,10,68,Un home de 18 a 64 anys,1127
2008,01,10,68,Un home de 65 anys i més,291
