Data_Referencia,Codi_Barri,Pobl_Jove,Perc_Jove,Pobl_Regio,Perc_Regio,Pobl_Superior,Perc_Superior,Pobl_Host,Perc_Host,Renda_Mitjana,Habitatges,Preu_Lloguer
2021,69,2973,0.22257992064086246,807,0.060223880597014924,4645,0.42369789291252397,1799,0.33314814814814814,19233.725087968854,126,15.664649052924586
2021,70,7860,0.304285548372111,4041,0.15622221363126765,2897,0.1303839056663216,2185,0.2584881107299184,10925.675622314273,32,11.344425751119287
2021,71,5454,0.2612569457750527,921,0.044029065876278806,4951,0.27418729578556794,2442,0.29291111910759265,15631.410279747079,32,13.472106813322725
2021,72,6044,0.23340413207182853,1235,0.04790349482176797,4914,0.214173640167364,2543,0.23970213969271373,14919.04209306816,14,11.493683450842315
2021,73,6389,0.22519474110887877,1229,0.043357087419741765,3897,0.15468582542769818,2535,0.22108843537414966,13628.768002537803,9,11.0731280544947
2022,01,17721,0.3856751109950379,14356,0.3107830190721538,11020,0.27432042218460617,7291,0.42409260120986503,10878.593888743797,199,15.21887184079788
2022,02,11369,0.5072955245192093,7568,0.3347043474415108,6652,0.3151859748874674,3267,0.49718459899558665,12864.444603096694,194,15.64870069036388
2022,03,5789,0.4179179901819232,1547,0.10949886749716874,4181,0.3163350230763411,3495,0.5037474776592678,14127.438203869477,64,18.771756560847113
2022,04,9322,0.42336164221808437,3469,0.15609953651622194,8970,0.442941089328922,5271,0.51474609375,15391.391071347472,159,16.047234932928344
2022,05,10497,0.3184962679774258,3139,0.09523376111161676,12441,0.41960943033491854,3909,0.3035173538318192,19288.363007464046,328,14.377274696354526
2022,06,15856,0.3132730074682894,3245,0.06407218733957272,18938,0.4122154020286448,7196,0.32788080375449946,18582.018374362826,750,15.312070177885218
2022,07,14039,0.3232930339666091,4403,0.10107897153351698,21570,0.5520577395577395,6516,0.34919614147909966,23772.31896373057,1631,14.995865030823913
2022,08,13906,0.3331017797686061,3471,0.08295096071121308,19555,0.5148762506582412,6635,0.3639405408370358,22539.5293793566,670,15.203971349796094
2022,09,17067,0.3031707966959766,3424,0.06079005770084332,23718,0.46486740753807254,7876,0.31955207530328233,20735.69958255618,520,14.946847269428693
2022,10,11621,0.30849482346694984,3877,0.10273464412528485,13861,0.4068985762512843,5486,0.33766233766233766,18727.484788956728,554,14.404203694871676
2022,11,12739,0.3303082946560531,5373,0.1386115625725563,10731,0.310126582278481,6211,0.3893311602833323,14267.450696191045,487,15.232628351234204
2022,12,421,0.2823608316566063,46,0.03085177733065057,165,0.1288056206088993,235,0.38461538461538464,12529,3,7.194147868333334
2022,13,7395,0.24577904812549853,1730,0.057526685066338575,4629,0.17530106793910474,3128,0.2614073207421026,14309.491358681202,6,10.60176877074698
2022,14,2979,0.2918013517484572,648,0.06336788578134168,2995,0.32032085561497325,1315,0.3104343720491029,17305.186208247625,73,14.064691036445314
2022,15,5093,0.3264952881594974,1346,0.08583088891722994,4867,0.3456676136363636,2477,0.36931564037572684,16484.54311173793,174,14.243633729291451
2022,16,4983,0.2631912533671367,790,0.041892035210520734,4772,0.28350760456273766,2304,0.29216332741567336,16824.857603126817,30,13.4159069509514
2022,17,6633,0.27763592984805996,1279,0.053626834381551365,6243,0.29113038612199216,3060,0.3043867502238138,16115.267590305973,97,14.438381809901754
2022,18,12959,0.3057449569423145,2829,0.06677997308972453,13186,0.34814521452145214,5824,0.3408239700374532,17986.148118438126,243,14.182320150341019
2022,19,10778,0.24030679360549376,1664,0.037165255846157284,18195,0.45838161938832067,4909,0.2590364624558071,23345.325433100712,201,15.444083943668868
2022,20,5658,0.24149558239788296,787,0.033814557016413165,8485,0.4114338360083402,2254,0.23338165251604887,20884.352981347904,44,14.782832774062172
2022,21,2464,0.21223083548664945,792,0.06835246396824027,5308,0.5419091373149566,731,0.1740061890026184,31095.759948320414,11,15.252065937434576
2022,22,1015,0.21458773784355178,275,0.057943531394858826,1744,0.4453524004085802,427,0.2575392038600724,23404.964482029598,3,13.558424957338238
2022,23,5200,0.2136313216383879,1402,0.057719226018937836,10698,0.5291324562271243,1984,0.22524977293369663,28668.764923380306,26,18.194538918375425
2022,24,3420,0.21518907695211728,615,0.03877435218460375,7398,0.5582132347393043,1049,0.18917944093778177,33419.28880639275,33,17.901516562914193
2022,25,5904,0.23330435469849048,1063,0.04209067511383884,11336,0.527992547741034,2149,0.2276000847278119,28932.071129376433,36,15.828859088918902
2022,26,11556,0.24795622787254587,2275,0.04899005125113054,22046,0.5476722810155512,4803,0.2577546420521627,29257.921102885957,239,15.7272616583035
2022,27,7845,0.2668276589231659,1275,0.04345455165127296,13475,0.5307625649913345,3735,0.30262518230432667,23839.674058705485,154,15.818496613557315
2022,28,3988,0.251291745431632,685,0.04328047008276995,6009,0.4335497835497836,1967,0.29415283385673696,21243.48254568368,39,14.729010174581624
2022,29,1955,0.2604236046356734,254,0.03382607537621521,2235,0.33894449499545043,1034,0.32474874371859297,16941.10057279872,20,12.945743476450296
2022,30,3307,0.25171258943522606,522,0.03983212514307516,5084,0.44131944444444443,1542,0.2823141706334676,20625.86664636931,36,13.509355581138651
2022,31,16307,0.3339203440155626,3800,0.07750515001325746,21611,0.4915500966678039,9487,0.41866725507502206,19581.296815808335,725,15.958939554337244
2022,32,9690,0.28180892831176385,1786,0.05190049982564222,13611,0.4408135505392363,4629,0.31106780458302535,20469.778798894866,220,15.137174477518169
2022,33,6742,0.26813553929366846,890,0.03542852593447713,8072,0.3566788917856038,3120,0.29031357588164136,17933.683025771556,73,14.041970149916152
2022,34,2466,0.2705133830627468,360,0.03949967083607637,2506,0.3109566943789552,1308,0.33290913718503434,16453.466981132075,20,13.676425019674308
2022,35,9579,0.262546251884336,1095,0.030080764793143235,10777,0.3333848914186723,4739,0.3057222114702277,17257.21049746471,70,13.435661722742026
2022,36,1980,0.2110649184521906,162,0.01736520527387716,2893,0.35423043957389494,962,0.2515032679738562,20788.73574245816,4,13.513391518310682
2022,37,8040,0.25326823121751457,983,0.03110857938542359,4370,0.15670945994405794,3534,0.27293790546802593,12843.293495038588,32,12.680476822264373
2022,38,3094,0.262827047230717,350,0.029927319367250963,2076,0.199788278317775,1449,0.29704797047970477,14047.386255521576,6,13.192192986411019
2022,39,1777,0.2468741317032509,172,0.024143739472206625,1365,0.21697663328564615,756,0.2605099931082012,14622.497916087803,3,10.763360534121793
2022,40,1159,0.23614506927465362,130,0.026471187130930565,1282,0.2901765504753282,641,0.30758157389635316,16318.864710676447,NA,11.890828132690322
2022,41,1219,0.2113384188626907,54,0.0093766278867859,1644,0.318666408218647,545,0.23063901819720695,19070.779819694868,1,13.690886716447055
2022,42,174,0.29948364888123924,29,0.04510108864696734,165,0.3021978021978022,113,0.40213523131672596,16063,NA,13.338228212463996
2022,43,6552,0.23882773201137275,829,0.030280892720166562,6086,0.2510311829731067,2757,0.25785634118967454,16889.249835969964,6,12.448117602323682
2022,44,5981,0.23664635593890956,845,0.03350781188040289,5683,0.2517386489479513,2642,0.25056904400606983,15946.857600696369,9,12.75162139408676
2022,45,6997,0.2583539489716796,1489,0.05512160811461148,4464,0.18657527376076236,2786,0.27343213269211897,14411.72115349112,10,12.283785243106
2022,46,4260,0.26853252647503784,970,0.06111006111006111,2329,0.1708480046948357,1755,0.2778657378087397,12065.102370146244,0,11.909097129309517
2022,47,485,0.22898961284230407,5,0.002346316283435007,200,0.10638297872340426,316,0.33724653148345785,11687.839943342777,NA,11.917233468333334
