Data_Referencia,Codi_Ciutat,Codi_Districte,Codi_Barri,Edat,Valor
2001,01,06,30,50-59 anys,1903
2001,01,06,30,60-69 anys,1475
2001,01,06,30,>70 anys,1623
2001,01,06,31,0-9 anys,3037
2001,01,06,31,10-19 anys,3150
2001,01,06,31,20-29 anys,6127
2001,01,06,31,30-39 anys,7571
2001,01,06,31,40-49 anys,6004
2001,01,06,31,50-59 anys,5293
2001,01,06,31,60-69 anys,5153
2001,01,06,31,>70 anys,9322
2001,01,06,32,0-9 anys,2540
2001,01,06,32,10-19 anys,2725
2001,01,06,32,20-29 anys,4782
2001,01,06,32,30-39 anys,4902
2001,01,06,32,40-49 anys,4827
2001,01,06,32,50-59 anys,4541
2001,01,06,32,60-69 anys,3746
2001,01,06,32,>70 anys,5086
2001,01,07,33,0-9 anys,1760
2001,01,07,33,10-19 anys,2010
2001,01,07,33,20-29 anys,3470
2001,01,07,33,30-39 anys,3798
2001,01,07,33,40-49 anys,3466
2001,01,07,33,50-59 anys,3124
2001,01,07,33,60-69 anys,2968
2001,01,07,33,>70 anys,3774
2001,01,07,34,0-9 anys,594
2001,01,07,34,10-19 anys,803
2001,01,07,34,20-29 anys,1355
2001,01,07,34,30-39 anys,1314
2001,01,07,34,40-49 anys,1187
2001,01,07,34,50-59 anys,1138
2001,01,07,34,60-69 anys,1063
2001,01,07,34,>70 anys,1194
2001,01,07,35,0-9 anys,2432
2001,01,07,35,10-19 anys,2797
2001,01,07,35,20-29 anys,5004
2001,01,07,35,30-39 anys,5273
2001,01,07,35,40-49 anys,4451
2001,01,07,35,50-59 anys,4469
2001,01,07,35,60-69 anys,4217
2001,01,07,35,>70 anys,5083
2001,01,07,36,0-9 anys,776
2001,01,07,36,10-19 anys,947
2001,01,07,36,20-29 anys,1695
2001,01,07,36,30-39 anys,1321
2001,01,07,36,40-49 anys,1373
2001,01,07,36,50-59 anys,1502
2001,01,07,36,60-69 anys,1027
2001,01,07,36,>70 anys,933
2001,01,07,37,0-9 anys,2448
2001,01,07,37,10-19 anys,2908
2001,01,07,37,20-29 anys,6001
2001,01,07,37,30-39 anys,4989
2001,01,07,37,40-49 anys,3781
2001,01,07,37,50-59 anys,4612
2001,01,07,37,60-69 anys,4090
2001,01,07,37,>70 anys,3215
2001,01,07,38,0-9 anys,815
2001,01,07,38,10-19 anys,1029
2001,01,07,38,20-29 anys,1988
2001,01,07,38,30-39 anys,1819
2001,01,07,38,40-49 anys,1442
2001,01,07,38,50-59 anys,1569
2001,01,07,38,60-69 anys,1420
2001,01,07,38,>70 anys,1183
2001,01,07,39,0-9 anys,490
2001,01,07,39,10-19 anys,531
2001,01,07,39,20-29 anys,1087
2001,01,07,39,30-39 anys,1063
2001,01,07,39,40-49 anys,718
2001,01,07,39,50-59 anys,853
2001,01,07,39,60-69 anys,1220
2001,01,07,39,>70 anys,896
2001,01,07,40,0-9 anys,304
2001,01,07,40,10-19 anys,164
2001,01,07,40,20-29 anys,526
2001,01,07,40,30-39 anys,911
2001,01,07,40,40-49 anys,377
2001,01,07,40,50-59 anys,412
2001,01,07,40,60-69 anys,992
2001,01,07,40,>70 anys,1244
2001,01,07,41,0-9 anys,505
2001,01,07,41,10-19 anys,526
2001,01,07,41,20-29 anys,856
2001,01,07,41,30-39 anys,946
2001,01,07,41,40-49 anys,755
2001,01,07,41,50-59 anys,849
2001,01,07,41,60-69 anys,558
2001,01,07,41,>70 anys,371
2001,01,07,42,0-9 anys,29
2001,01,07,42,10-19 anys,11
2001,01,07,42,20-29 anys,49
2001,01,07,42,30-39 anys,68
2001,01,07,42,40-49 anys,37
2001,01,07,42,50-59 anys,14
2001,01,07,42,60-69 anys,68
2001,01,07,42,>70 anys,59
2001,01,07,43,0-9 anys,1816
2001,01,07,43,10-19 anys,2214
2001,01,07,43,20-29 anys,4158
2001,01,07,43,30-39 anys,3841
2001,01,07,43,40-49 anys,3241
2001,01,07,43,50-59 anys,3570
2001,01,07,43,60-69 anys,3426
2001,01,07,43,>70 anys,3474
2001,01,08,44,0-9 anys,1726
2001,01,08,44,10-19 anys,2111
2001,01,08,44,20-29 anys,3735
2001,01,08,44,30-39 anys,3729
2001,01,08,44,40-49 anys,3265
2001,01,08,44,50-59 anys,3263
2001,01,08,44,60-69 anys,3162
2001,01,08,44,>70 anys,3553
2001,01,08,45,0-9 anys,1569
2001,01,08,45,10-19 anys,1784
2001,01,08,45,20-29 anys,3909
2001,01,08,45,30-39 anys,3617
2001,01,08,45,40-49 anys,2606
2001,01,08,45,50-59 anys,3215
2001,01,08,45,60-69 anys,3570
2001,01,08,45,>70 anys,3058
2001,01,08,46,0-9 anys,895
2001,01,08,46,10-19 anys,986
2001,01,08,46,20-29 anys,1776
2001,01,08,46,30-39 anys,2280
2001,01,08,46,40-49 anys,1469
2001,01,08,46,50-59 anys,1075
2001,01,08,46,60-69 anys,2374
2001,01,08,46,>70 anys,3325
2001,01,08,47,0-9 anys,187
2001,01,08,47,10-19 anys,235
2001,01,08,47,20-29 anys,302
2001,01,08,47,30-39 anys,346
2001,01,08,47,40-49 anys,248
2001,01,08,47,50-59 anys,196
2001,01,08,47,60-69 anys,289
2001,01,08,47,>70 anys,328
2001,01,08,48,0-9 anys,999
2001,01,08,48,10-19 anys,1286
2001,01,08,48,20-29 anys,2636
2001,01,08,48,30-39 anys,2369
2001,01,08,48,40-49 anys,1807
2001,01,08,48,50-59 anys,2308
2001,01,08,48,60-69 anys,2365
2001,01,08,48,>70 anys,2213
2001,01,08,49,0-9 anys,555
2001,01,08,49,10-19 anys,948
2001,01,08,49,20-29 anys,1542
2001,01,08,49,30-39 anys,1038
2001,01,08,49,40-49 anys,1335
2001,01,08,49,50-59 anys,1162
2001,01,08,49,60-69 anys,870
2001,01,08,49,>70 anys,596
2001,01,08,50,0-9 anys,1217
2001,01,08,50,10-19 anys,1549
2001,01,08,50,20-29 anys,2741
2001,01,08,50,30-39 anys,2239
2001,01,08,50,40-49 anys,1829
2001,01,08,50,50-59 anys,2013
2001,01,08,50,60-69 anys,1622
2001,01,08,50,>70 anys,1655
2001,01,08,51,0-9 anys,870
2001,01,08,51,10-19 anys,1042
2001,01,08,51,20-29 anys,1979
2001,01,08,51,30-39 anys,1844
2001,01,08,51,40-49 anys,1411
2001,01,08,51,50-59 anys,1550
2001,01,08,51,60-69 anys,1678
2001,01,08,51,>70 anys,1750
2001,01,08,52,0-9 anys,1786
2001,01,08,52,10-19 anys,2260
2001,01,08,52,20-29 anys,4643
2001,01,08,52,30-39 anys,4050
2001,01,08,52,40-49 anys,3045
2001,01,08,52,50-59 anys,3811
2001,01,08,52,60-69 anys,3785
2001,01,08,52,>70 anys,2836
2001,01,08,53,0-9 anys,546
2001,01,08,53,10-19 anys,627
2001,01,08,53,20-29 anys,1110
2001,01,08,53,30-39 anys,1112
2001,01,08,53,40-49 anys,929
2001,01,08,53,50-59 anys,669
2001,01,08,53,60-69 anys,821
2001,01,08,53,>70 anys,1748
2001,01,08,54,0-9 anys,239
2001,01,08,54,10-19 anys,297
2001,01,08,54,20-29 anys,385
2001,01,08,54,30-39 anys,345
2001,01,08,54,40-49 anys,285
2001,01,08,54,50-59 anys,209
2001,01,08,54,60-69 anys,210
2001,01,08,54,>70 anys,176
2001,01,08,55,0-9 anys,830
2001,01,08,55,10-19 anys,906
2001,01,08,55,20-29 anys,1902
2001,01,08,55,30-39 anys,1528
2001,01,08,55,40-49 anys,1009
2001,01,08,55,50-59 anys,1395
2001,01,08,55,60-69 anys,1185
2001,01,08,55,>70 anys,740
2001,01,08,56,0-9 anys,83
2001,01,08,56,10-19 anys,97
2001,01,08,56,20-29 anys,163
2001,01,08,56,30-39 anys,129
2001,01,08,56,40-49 anys,103
2001,01,08,56,50-59 anys,66
2001,01,08,56,60-69 anys,99
2001,01,08,56,>70 anys,48
2001,01,09,57,0-9 anys,714
2001,01,09,57,10-19 anys,841
2001,01,09,57,20-29 anys,1517
2001,01,09,57,30-39 anys,1272
2001,01,09,57,40-49 anys,984
2001,01,09,57,50-59 anys,1042
2001,01,09,57,60-69 anys,869
2001,01,09,57,>70 anys,769
2001,01,09,58,0-9 anys,261
2001,01,09,58,10-19 anys,272
2001,01,09,58,20-29 anys,405
2001,01,09,58,30-39 anys,341
2001,01,09,58,40-49 anys,302
2001,01,09,58,50-59 anys,194
2001,01,09,58,60-69 anys,252
2001,01,09,58,>70 anys,310
2001,01,09,59,0-9 anys,850
2001,01,09,59,10-19 anys,906
2001,01,09,59,20-29 anys,1687
2001,01,09,59,30-39 anys,1475
2001,01,09,59,40-49 anys,1082
2001,01,09,59,50-59 anys,1266
2001,01,09,59,60-69 anys,1274
2001,01,09,59,>70 anys,1214
2001,01,09,60,0-9 anys,3953
2001,01,09,60,10-19 anys,5199
2001,01,09,60,20-29 anys,8418
2001,01,09,60,30-39 anys,7587
2001,01,09,60,40-49 anys,8001
2001,01,09,60,50-59 anys,7094
2001,01,09,60,60-69 anys,5130
2001,01,09,60,>70 anys,5639
2001,01,09,61,0-9 anys,1838
2001,01,09,61,10-19 anys,2854
2001,01,09,61,20-29 anys,4498
2001,01,09,61,30-39 anys,3868
2001,01,09,61,40-49 anys,4267
2001,01,09,61,50-59 anys,4032
2001,01,09,61,60-69 anys,3105
2001,01,09,61,>70 anys,2919
2001,01,09,62,0-9 anys,910
2001,01,09,62,10-19 anys,965
2001,01,09,62,20-29 anys,1640
2001,01,09,62,30-39 anys,1980
2001,01,09,62,40-49 anys,1608
2001,01,09,62,50-59 anys,1368
2001,01,09,62,60-69 anys,1741
2001,01,09,62,>70 anys,2996
2001,01,09,63,0-9 anys,1610
2001,01,09,63,10-19 anys,1861
2001,01,09,63,20-29 anys,3264
2001,01,09,63,30-39 anys,3307
2001,01,09,63,40-49 anys,2905
2001,01,09,63,50-59 anys,2956
2001,01,09,63,60-69 anys,2485
2001,01,09,63,>70 anys,2861
2001,01,10,64,0-9 anys,2504
2001,01,10,64,10-19 anys,2939
2001,01,10,64,20-29 anys,5601
2001,01,10,64,30-39 anys,5463
2001,01,10,64,40-49 anys,5034
2001,01,10,64,50-59 anys,5100
2001,01,10,64,60-69 anys,4011
2001,01,10,64,>70 anys,5408
2001,01,10,65,0-9 anys,2224
2001,01,10,65,10-19 anys,2488
2001,01,10,65,20-29 anys,3682
2001,01,10,65,30-39 anys,4163
2001,01,10,65,40-49 anys,4106
2001,01,10,65,50-59 anys,3017
2001,01,10,65,60-69 anys,2177
2001,01,10,65,>70 anys,2551
2001,01,10,66,0-9 anys,878
2001,01,10,66,10-19 anys,1191
2001,01,10,66,20-29 anys,1862
2001,01,10,66,30-39 anys,1849
2001,01,10,66,40-49 anys,1986
2001,01,10,66,50-59 anys,1679
2001,01,10,66,60-69 anys,1275
2001,01,10,66,>70 anys,1510
2001,01,10,67,0-9 anys,1256
2001,01,10,67,10-19 anys,638
2001,01,10,67,20-29 anys,797
2001,01,10,67,30-39 anys,1531
2001,01,10,67,40-49 anys,1501
2001,01,10,67,50-59 anys,809
2001,01,10,67,60-69 anys,315
2001,01,10,67,>70 anys,222
2001,01,10,68,0-9 anys,1979
2001,01,10,68,10-19 anys,2033
2001,01,10,68,20-29 anys,3391
2001,01,10,68,30-39 anys,4060
2001,01,10,68,40-49 anys,3262
2001,01,10,68,50-59 anys,2602
2001,01,10,68,60-69 anys,2663
2001,01,10,68,>70 anys,4081
2001,01,10,69,0-9 anys,296
2001,01,10,69,10-19 anys,313
2001,01,10,69,20-29 anys,786
2001,01,10,69,30-39 anys,813
2001,01,10,69,40-49 anys,482
2001,01,10,69,50-59 anys,676
2001,01,10,69,60-69 anys,645
2001,01,10,69,>70 anys,545
2001,01,10,70,0-9 anys,1792
2001,01,10,70,10-19 anys,2253
2001,01,10,70,20-29 anys,2845
2001,01,10,70,30-39 anys,3276
2001,01,10,70,40-49 anys,2890
2001,01,10,70,50-59 anys,1894
2001,01,10,70,60-69 anys,2873
2001,01,10,70,>70 anys,2938
2001,01,10,71,0-9 anys,1589
2001,01,10,71,10-19 anys,1745
2001,01,10,71,20-29 anys,2405
2001,01,10,71,30-39 anys,2904
2001,01,10,71,40-49 anys,2528
2001,01,10,71,50-59 anys,1796
2001,01,10,71,60-69 anys,1776
2001,01,10,71,>70 anys,1895
2001,01,10,72,0-9 anys,1798
2001,01,10,72,10-19 anys,2135
2001,01,10,72,20-29 anys,4229
2001,01,10,72,30-39 anys,3939
2001,01,10,72,40-49 anys,3271
2001,01,10,72,50-59 anys,3576
2001,01,10,72,60-69 anys,3685
2001,01,10,72,>70 anys,3861
2001,01,10,73,0-9 anys,2043
2001,01,10,73,10-19 anys,2865
2001,01,10,73,20-29 anys,5107
2001,01,10,73,30-39 anys,4322
2001,01,10,73,40-49 anys,3776
2001,01,10,73,50-59 anys,4287
2001,01,10,73,60-69 anys,4032
2001,01,10,73,>70 anys,3607
2002,01,01,01,0-9 anys,3009
2002,01,01,01,10-19 anys,2815
2002,01,01,01,20-29 anys,7510
2002,01,01,01,30-39 anys,8138
2002,01,01,01,40-49 anys,5633
2002,01,01,01,50-59 anys,4071
2002,01,01,01,60-69 anys,4075
2002,01,01,01,>70 anys,6267
2002,01,01,02,0-9 anys,1086
2002,01,01,02,10-19 anys,1023
2002,01,01,02,20-29 anys,4185
2002,01,01,02,30-39 anys,4419
2002,01,01,02,40-49 anys,2742
2002,01,01,02,50-59 anys,1859
2002,01,01,02,60-69 anys,1671
2002,01,01,02,>70 anys,2619
2002,01,01,03,0-9 anys,1095
2002,01,01,03,10-19 anys,1046
2002,01,01,03,20-29 anys,2449
2002,01,01,03,30-39 anys,2630
2002,01,01,03,40-49 anys,1852
2002,01,01,03,50-59 anys,1656
2002,01,01,03,60-69 anys,1752
2002,01,01,03,>70 anys,2779
2002,01,01,04,0-9 anys,1319
2002,01,01,04,10-19 anys,1414
2002,01,01,04,20-29 anys,3545
2002,01,01,04,30-39 anys,4135
2002,01,01,04,40-49 anys,2757
2002,01,01,04,50-59 anys,2165
2002,01,01,04,60-69 anys,2077
2002,01,01,04,>70 anys,3613
2002,01,02,05,0-9 anys,2213
2002,01,02,05,10-19 anys,2468
2002,01,02,05,20-29 anys,4325
2002,01,02,05,30-39 anys,4589
2002,01,02,05,40-49 anys,4241
2002,01,02,05,50-59 anys,3860
2002,01,02,05,60-69 anys,3078
2002,01,02,05,>70 anys,4524
2002,01,02,06,0-9 anys,3771
2002,01,02,06,10-19 anys,4012
2002,01,02,06,20-29 anys,7271
2002,01,02,06,30-39 anys,8332
2002,01,02,06,40-49 anys,7263
2002,01,02,06,50-59 anys,6176
2002,01,02,06,60-69 anys,5302
2002,01,02,06,>70 anys,8691
2002,01,02,07,0-9 anys,3207
2002,01,02,07,10-19 anys,3084
2002,01,02,07,20-29 anys,5249
2002,01,02,07,30-39 anys,6413
2002,01,02,07,40-49 anys,5826
2002,01,02,07,50-59 anys,5125
2002,01,02,07,60-69 anys,4051
2002,01,02,07,>70 anys,7835
2002,01,02,08,0-9 anys,3017
2002,01,02,08,10-19 anys,2843
2002,01,02,08,20-29 anys,5528
2002,01,02,08,30-39 anys,6483
2002,01,02,08,40-49 anys,5512
2002,01,02,08,50-59 anys,4793
2002,01,02,08,60-69 anys,4425
2002,01,02,08,>70 anys,7726
2002,01,02,09,0-9 anys,4092
2002,01,02,09,10-19 anys,4727
2002,01,02,09,20-29 anys,8466
2002,01,02,09,30-39 anys,8419
2002,01,02,09,40-49 anys,8293
2002,01,02,09,50-59 anys,7623
2002,01,02,09,60-69 anys,6121
2002,01,02,09,>70 anys,8747
2002,01,02,10,0-9 anys,2395
2002,01,02,10,10-19 anys,2571
2002,01,02,10,20-29 anys,5155
2002,01,02,10,30-39 anys,5686
2002,01,02,10,40-49 anys,5011
2002,01,02,10,50-59 anys,4610
2002,01,02,10,60-69 anys,4342
2002,01,02,10,>70 anys,6972
2002,01,03,11,0-9 anys,2532
2002,01,03,11,10-19 anys,2824
2002,01,03,11,20-29 anys,5603
2002,01,03,11,30-39 anys,6188
2002,01,03,11,40-49 anys,4847
2002,01,03,11,50-59 anys,4133
2002,01,03,11,60-69 anys,4024
2002,01,03,11,>70 anys,5984
2002,01,03,12,0-9 anys,194
2002,01,03,12,10-19 anys,263
2002,01,03,12,20-29 anys,245
2002,01,03,12,30-39 anys,251
2002,01,03,12,40-49 anys,192
2002,01,03,12,50-59 anys,150
2002,01,03,12,60-69 anys,134
2002,01,03,12,>70 anys,228
2002,01,03,13,0-9 anys,2612
2002,01,03,13,10-19 anys,2785
2002,01,03,13,20-29 anys,4168
2002,01,03,13,30-39 anys,4941
2002,01,03,13,40-49 anys,4162
2002,01,03,13,50-59 anys,3107
2002,01,03,13,60-69 anys,3050
2002,01,03,13,>70 anys,2807
2002,01,03,14,0-9 anys,738
2002,01,03,14,10-19 anys,842
2002,01,03,14,20-29 anys,1468
2002,01,03,14,30-39 anys,1583
2002,01,03,14,40-49 anys,1409
2002,01,03,14,50-59 anys,1302
2002,01,03,14,60-69 anys,1000
2002,01,03,14,>70 anys,1222
2002,01,03,15,0-9 anys,889
2002,01,03,15,10-19 anys,1287
2002,01,03,15,20-29 anys,2174
2002,01,03,15,30-39 anys,2166
2002,01,03,15,40-49 anys,2289
2002,01,03,15,50-59 anys,1917
2002,01,03,15,60-69 anys,1481
2002,01,03,15,>70 anys,2291
2002,01,03,16,0-9 anys,1437
2002,01,03,16,10-19 anys,1760
2002,01,03,16,20-29 anys,2768
2002,01,03,16,30-39 anys,2952
2002,01,03,16,40-49 anys,2892
2002,01,03,16,50-59 anys,2325
2002,01,03,16,60-69 anys,1880
2002,01,03,16,>70 anys,2080
2002,01,03,17,0-9 anys,1682
2002,01,03,17,10-19 anys,2205
2002,01,03,17,20-29 anys,3763
2002,01,03,17,30-39 anys,3592
2002,01,03,17,40-49 anys,3640
2002,01,03,17,50-59 anys,3188
2002,01,03,17,60-69 anys,2517
2002,01,03,17,>70 anys,3150
2002,01,03,18,0-9 anys,2725
2002,01,03,18,10-19 anys,3079
2002,01,03,18,20-29 anys,5509
2002,01,03,18,30-39 anys,6111
2002,01,03,18,40-49 anys,5441
2002,01,03,18,50-59 anys,4753
2002,01,03,18,60-69 anys,4354
2002,01,03,18,>70 anys,6457
2002,01,04,19,0-9 anys,3510
2002,01,04,19,10-19 anys,4325
2002,01,04,19,20-29 anys,7122
2002,01,04,19,30-39 anys,6362
2002,01,04,19,40-49 anys,6793
2002,01,04,19,50-59 anys,6915
2002,01,04,19,60-69 anys,5018
2002,01,04,19,>70 anys,5757
2002,01,04,20,0-9 anys,1818
2002,01,04,20,10-19 anys,2368
2002,01,04,20,20-29 anys,4037
2002,01,04,20,30-39 anys,3256
2002,01,04,20,40-49 anys,3502
2002,01,04,20,50-59 anys,3858
2002,01,04,20,60-69 anys,2666
2002,01,04,20,>70 anys,2852
2002,01,04,21,0-9 anys,968
2002,01,04,21,10-19 anys,1232
2002,01,04,21,20-29 anys,1839
2002,01,04,21,30-39 anys,1383
2002,01,04,21,40-49 anys,1458
2002,01,04,21,50-59 anys,1722
2002,01,04,21,60-69 anys,1317
2002,01,04,21,>70 anys,1526
2002,01,05,22,0-9 anys,440
2002,01,05,22,10-19 anys,351
2002,01,05,22,20-29 anys,389
2002,01,05,22,30-39 anys,584
2002,01,05,22,40-49 anys,583
2002,01,05,22,50-59 anys,417
2002,01,05,22,60-69 anys,276
2002,01,05,22,>70 anys,260
2002,01,05,23,0-9 anys,2414
2002,01,05,23,10-19 anys,2002
2002,01,05,23,20-29 anys,2986
2002,01,05,23,30-39 anys,3350
2002,01,05,23,40-49 anys,3028
2002,01,05,23,50-59 anys,2708
2002,01,05,23,60-69 anys,2269
2002,01,05,23,>70 anys,3287
2002,01,05,24,0-9 anys,1651
2002,01,05,24,10-19 anys,1481
2002,01,05,24,20-29 anys,2211
2002,01,05,24,30-39 anys,2133
2002,01,05,24,40-49 anys,1930
2002,01,05,24,50-59 anys,1983
2002,01,05,24,60-69 anys,1618
2002,01,05,24,>70 anys,1591
2002,01,05,25,0-9 anys,2259
2002,01,05,25,10-19 anys,2126
2002,01,05,25,20-29 anys,3186
2002,01,05,25,30-39 anys,3316
2002,01,05,25,40-49 anys,3027
2002,01,05,25,50-59 anys,2963
2002,01,05,25,60-69 anys,2487
2002,01,05,25,>70 anys,3537
2002,01,05,26,0-9 anys,4374
2002,01,05,26,10-19 anys,3927
2002,01,05,26,20-29 anys,5956
2002,01,05,26,30-39 anys,6790
2002,01,05,26,40-49 anys,5947
2002,01,05,26,50-59 anys,5657
2002,01,05,26,60-69 anys,5068
2002,01,05,26,>70 anys,7539
2002,01,05,27,0-9 anys,2637
2002,01,05,27,10-19 anys,2434
2002,01,05,27,20-29 anys,3883
2002,01,05,27,30-39 anys,4531
2002,01,05,27,40-49 anys,3870
2002,01,05,27,50-59 anys,3720
2002,01,05,27,60-69 anys,2777
2002,01,05,27,>70 anys,3679
2002,01,06,28,0-9 anys,1101
2002,01,06,28,10-19 anys,1189
2002,01,06,28,20-29 anys,2278
2002,01,06,28,30-39 anys,2378
2002,01,06,28,40-49 anys,2000
2002,01,06,28,50-59 anys,2024
2002,01,06,28,60-69 anys,1727
2002,01,06,28,>70 anys,2060
2002,01,06,29,0-9 anys,530
2002,01,06,29,10-19 anys,595
2002,01,06,29,20-29 anys,1132
2002,01,06,29,30-39 anys,1062
2002,01,06,29,40-49 anys,933
2002,01,06,29,50-59 anys,943
2002,01,06,29,60-69 anys,787
2002,01,06,29,>70 anys,756
2002,01,06,30,0-9 anys,890
2002,01,06,30,10-19 anys,1198
2002,01,06,30,20-29 anys,2081
2002,01,06,30,30-39 anys,1790
2002,01,06,30,40-49 anys,1828
2002,01,06,30,50-59 anys,1925
2002,01,06,30,60-69 anys,1457
2002,01,06,30,>70 anys,1691
2002,01,06,31,0-9 anys,3220
2002,01,06,31,10-19 anys,3119
2002,01,06,31,20-29 anys,6930
2002,01,06,31,30-39 anys,8317
2002,01,06,31,40-49 anys,6356
2002,01,06,31,50-59 anys,5472
2002,01,06,31,60-69 anys,5010
2002,01,06,31,>70 anys,9174
2002,01,06,32,0-9 anys,2549
2002,01,06,32,10-19 anys,2756
2002,01,06,32,20-29 anys,5023
2002,01,06,32,30-39 anys,5166
2002,01,06,32,40-49 anys,4898
2002,01,06,32,50-59 anys,4693
2002,01,06,32,60-69 anys,3710
2002,01,06,32,>70 anys,5154
2002,01,07,33,0-9 anys,1826
2002,01,07,33,10-19 anys,1973
2002,01,07,33,20-29 anys,3658
2002,01,07,33,30-39 anys,3935
2002,01,07,33,40-49 anys,3581
2002,01,07,33,50-59 anys,3194
2002,01,07,33,60-69 anys,2903
2002,01,07,33,>70 anys,3939
2002,01,07,34,0-9 anys,637
2002,01,07,34,10-19 anys,807
2002,01,07,34,20-29 anys,1376
2002,01,07,34,30-39 anys,1386
2002,01,07,34,40-49 anys,1207
2002,01,07,34,50-59 anys,1174
2002,01,07,34,60-69 anys,1042
2002,01,07,34,>70 anys,1241
2002,01,07,35,0-9 anys,2429
2002,01,07,35,10-19 anys,2717
2002,01,07,35,20-29 anys,5216
2002,01,07,35,30-39 anys,5630
2002,01,07,35,40-49 anys,4591
2002,01,07,35,50-59 anys,4538
2002,01,07,35,60-69 anys,4118
2002,01,07,35,>70 anys,5255
2002,01,07,36,0-9 anys,786
2002,01,07,36,10-19 anys,900
2002,01,07,36,20-29 anys,1633
2002,01,07,36,30-39 anys,1362
2002,01,07,36,40-49 anys,1377
2002,01,07,36,50-59 anys,1535
2002,01,07,36,60-69 anys,1030
2002,01,07,36,>70 anys,984
2002,01,07,37,0-9 anys,2559
2002,01,07,37,10-19 anys,2792
2002,01,07,37,20-29 anys,6066
2002,01,07,37,30-39 anys,5233
2002,01,07,37,40-49 anys,3913
2002,01,07,37,50-59 anys,4626
2002,01,07,37,60-69 anys,4033
2002,01,07,37,>70 anys,3398
2002,01,07,38,0-9 anys,904
2002,01,07,38,10-19 anys,1017
2002,01,07,38,20-29 anys,2054
2002,01,07,38,30-39 anys,1916
2002,01,07,38,40-49 anys,1547
2002,01,07,38,50-59 anys,1545
2002,01,07,38,60-69 anys,1423
2002,01,07,38,>70 anys,1248
2002,01,07,39,0-9 anys,507
2002,01,07,39,10-19 anys,527
2002,01,07,39,20-29 anys,1095
2002,01,07,39,30-39 anys,1159
2002,01,07,39,40-49 anys,759
2002,01,07,39,50-59 anys,845
2002,01,07,39,60-69 anys,1182
2002,01,07,39,>70 anys,982
2002,01,07,40,0-9 anys,348
2002,01,07,40,10-19 anys,191
2002,01,07,40,20-29 anys,540
2002,01,07,40,30-39 anys,974
2002,01,07,40,40-49 anys,448
2002,01,07,40,50-59 anys,394
2002,01,07,40,60-69 anys,929
2002,01,07,40,>70 anys,1264
2002,01,07,41,0-9 anys,505
2002,01,07,41,10-19 anys,513
2002,01,07,41,20-29 anys,839
2002,01,07,41,30-39 anys,963
2002,01,07,41,40-49 anys,827
2002,01,07,41,50-59 anys,847
2002,01,07,41,60-69 anys,581
2002,01,07,41,>70 anys,396
2002,01,07,42,0-9 anys,38
2002,01,07,42,10-19 anys,6
2002,01,07,42,20-29 anys,43
2002,01,07,42,30-39 anys,61
2002,01,07,42,40-49 anys,44
2002,01,07,42,50-59 anys,21
2002,01,07,42,60-69 anys,64
2002,01,07,42,>70 anys,56
2002,01,07,43,0-9 anys,1887
2002,01,07,43,10-19 anys,2181
2002,01,07,43,20-29 anys,4160
2002,01,07,43,30-39 anys,4002
2002,01,07,43,40-49 anys,3329
2002,01,07,43,50-59 anys,3598
2002,01,07,43,60-69 anys,3388
2002,01,07,43,>70 anys,3570
2002,01,08,44,0-9 anys,1795
2002,01,08,44,10-19 anys,2187
2002,01,08,44,20-29 anys,3802
2002,01,08,44,30-39 anys,3924
2002,01,08,44,40-49 anys,3453
2002,01,08,44,50-59 anys,3356
2002,01,08,44,60-69 anys,3087
2002,01,08,44,>70 anys,3642
2002,01,08,45,0-9 anys,1610
2002,01,08,45,10-19 anys,1782
2002,01,08,45,20-29 anys,3886
2002,01,08,45,30-39 anys,3777
2002,01,08,45,40-49 anys,2713
2002,01,08,45,50-59 anys,3183
2002,01,08,45,60-69 anys,3481
2002,01,08,45,>70 anys,3169
2002,01,08,46,0-9 anys,913
2002,01,08,46,10-19 anys,1003
2002,01,08,46,20-29 anys,1795
2002,01,08,46,30-39 anys,2331
2002,01,08,46,40-49 anys,1636
2002,01,08,46,50-59 anys,1081
2002,01,08,46,60-69 anys,2129
2002,01,08,46,>70 anys,3476
2002,01,08,47,0-9 anys,176
2002,01,08,47,10-19 anys,228
2002,01,08,47,20-29 anys,290
2002,01,08,47,30-39 anys,340
2002,01,08,47,40-49 anys,246
2002,01,08,47,50-59 anys,205
2002,01,08,47,60-69 anys,261
2002,01,08,47,>70 anys,357
2002,01,08,48,0-9 anys,969
2002,01,08,48,10-19 anys,1190
2002,01,08,48,20-29 anys,2541
2002,01,08,48,30-39 anys,2360
2002,01,08,48,40-49 anys,1849
2002,01,08,48,50-59 anys,2247
2002,01,08,48,60-69 anys,2301
2002,01,08,48,>70 anys,2272
2002,01,08,49,0-9 anys,565
2002,01,08,49,10-19 anys,861
2002,01,08,49,20-29 anys,1540
2002,01,08,49,30-39 anys,1099
2002,01,08,49,40-49 anys,1299
2002,01,08,49,50-59 anys,1200
2002,01,08,49,60-69 anys,857
2002,01,08,49,>70 anys,656
2002,01,08,50,0-9 anys,1267
2002,01,08,50,10-19 anys,1512
2002,01,08,50,20-29 anys,2882
2002,01,08,50,30-39 anys,2415
2002,01,08,50,40-49 anys,1871
2002,01,08,50,50-59 anys,2038
2002,01,08,50,60-69 anys,1602
2002,01,08,50,>70 anys,1680
2002,01,08,51,0-9 anys,895
2002,01,08,51,10-19 anys,1005
