Data_Referencia,Codi_Ciutat,Codi_Districte,Codi_Barri,Educacio,Valor
2010,01,08,44,"Estudis universitaris, CFGS grau superior",3928
2010,01,08,44,No consta,707
2010,01,08,44,Sense estudis,2112
2010,01,08,45,"Batxillerat elemental, graduat escolar, ESO, FPI",5686
2010,01,08,45,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",4597
2010,01,08,45,"Estudis primaris, certificat d'escolaritat, EGB",5733
2010,01,08,45,"Estudis universitaris, CFGS grau superior",2902
2010,01,08,45,No consta,595
2010,01,08,45,Sense estudis,2771
2010,01,08,46,"Batxillerat elemental, graduat escolar, ESO, FPI",3307
2010,01,08,46,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",2646
2010,01,08,46,"Estudis primaris, certificat d'escolaritat, EGB",3826
2010,01,08,46,"Estudis universitaris, CFGS grau superior",1363
2010,01,08,46,No consta,413
2010,01,08,46,Sense estudis,1791
2010,01,08,47,"Batxillerat elemental, graduat escolar, ESO, FPI",538
2010,01,08,47,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",310
2010,01,08,47,"Estudis primaris, certificat d'escolaritat, EGB",555
2010,01,08,47,"Estudis universitaris, CFGS grau superior",123
2010,01,08,47,No consta,94
2010,01,08,47,Sense estudis,314
2010,01,08,48,"Batxillerat elemental, graduat escolar, ESO, FPI",3413
2010,01,08,48,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",2924
2010,01,08,48,"Estudis primaris, certificat d'escolaritat, EGB",3165
2010,01,08,48,"Estudis universitaris, CFGS grau superior",1967
2010,01,08,48,No consta,419
2010,01,08,48,Sense estudis,1528
2010,01,08,49,"Batxillerat elemental, graduat escolar, ESO, FPI",1921
2010,01,08,49,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1079
2010,01,08,49,"Estudis primaris, certificat d'escolaritat, EGB",1669
2010,01,08,49,"Estudis universitaris, CFGS grau superior",583
2010,01,08,49,No consta,283
2010,01,08,49,Sense estudis,844
2010,01,08,50,"Batxillerat elemental, graduat escolar, ESO, FPI",4013
2010,01,08,50,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",2074
2010,01,08,50,"Estudis primaris, certificat d'escolaritat, EGB",3739
2010,01,08,50,"Estudis universitaris, CFGS grau superior",843
2010,01,08,50,No consta,571
2010,01,08,50,Sense estudis,2330
2010,01,08,51,"Batxillerat elemental, graduat escolar, ESO, FPI",3029
2010,01,08,51,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1794
2010,01,08,51,"Estudis primaris, certificat d'escolaritat, EGB",2931
2010,01,08,51,"Estudis universitaris, CFGS grau superior",881
2010,01,08,51,No consta,364
2010,01,08,51,Sense estudis,1713
2010,01,08,52,"Batxillerat elemental, graduat escolar, ESO, FPI",6574
2010,01,08,52,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",4210
2010,01,08,52,"Estudis primaris, certificat d'escolaritat, EGB",5625
2010,01,08,52,"Estudis universitaris, CFGS grau superior",2148
2010,01,08,52,No consta,759
2010,01,08,52,Sense estudis,3784
2010,01,08,53,"Batxillerat elemental, graduat escolar, ESO, FPI",2021
2010,01,08,53,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",963
2010,01,08,53,"Estudis primaris, certificat d'escolaritat, EGB",1969
2010,01,08,53,"Estudis universitaris, CFGS grau superior",372
2010,01,08,53,No consta,238
2010,01,08,53,Sense estudis,1162
2010,01,08,54,"Batxillerat elemental, graduat escolar, ESO, FPI",536
2010,01,08,54,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",148
2010,01,08,54,"Estudis primaris, certificat d'escolaritat, EGB",554
2010,01,08,54,"Estudis universitaris, CFGS grau superior",64
2010,01,08,54,No consta,104
2010,01,08,54,Sense estudis,364
2010,01,08,55,"Batxillerat elemental, graduat escolar, ESO, FPI",2635
2010,01,08,55,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1245
2010,01,08,55,"Estudis primaris, certificat d'escolaritat, EGB",3197
2010,01,08,55,"Estudis universitaris, CFGS grau superior",454
2010,01,08,55,No consta,340
2010,01,08,55,Sense estudis,1176
2010,01,08,56,"Batxillerat elemental, graduat escolar, ESO, FPI",335
2010,01,08,56,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",138
2010,01,08,56,"Estudis primaris, certificat d'escolaritat, EGB",331
2010,01,08,56,"Estudis universitaris, CFGS grau superior",84
2010,01,08,56,No consta,60
2010,01,08,56,Sense estudis,153
2010,01,09,57,"Batxillerat elemental, graduat escolar, ESO, FPI",2469
2010,01,09,57,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1450
2010,01,09,57,"Estudis primaris, certificat d'escolaritat, EGB",2612
2010,01,09,57,"Estudis universitaris, CFGS grau superior",630
2010,01,09,57,No consta,315
2010,01,09,57,Sense estudis,1112
2010,01,09,58,"Batxillerat elemental, graduat escolar, ESO, FPI",633
2010,01,09,58,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",268
2010,01,09,58,"Estudis primaris, certificat d'escolaritat, EGB",581
2010,01,09,58,"Estudis universitaris, CFGS grau superior",78
2010,01,09,58,No consta,97
2010,01,09,58,Sense estudis,320
2010,01,09,59,"Batxillerat elemental, graduat escolar, ESO, FPI",3229
2010,01,09,59,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",2163
2010,01,09,59,"Estudis primaris, certificat d'escolaritat, EGB",3349
2010,01,09,59,"Estudis universitaris, CFGS grau superior",1196
2010,01,09,59,No consta,374
2010,01,09,59,Sense estudis,1236
2010,01,09,60,"Batxillerat elemental, graduat escolar, ESO, FPI",11877
2010,01,09,60,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",12438
2010,01,09,60,"Estudis primaris, certificat d'escolaritat, EGB",9584
2010,01,09,60,"Estudis universitaris, CFGS grau superior",9117
2010,01,09,60,No consta,1700
2010,01,09,60,Sense estudis,3614
2010,01,09,61,"Batxillerat elemental, graduat escolar, ESO, FPI",6412
2010,01,09,61,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",6399
2010,01,09,61,"Estudis primaris, certificat d'escolaritat, EGB",5345
2010,01,09,61,"Estudis universitaris, CFGS grau superior",4571
2010,01,09,61,No consta,860
2010,01,09,61,Sense estudis,1900
2010,01,09,62,"Batxillerat elemental, graduat escolar, ESO, FPI",2790
2010,01,09,62,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",3126
2010,01,09,62,"Estudis primaris, certificat d'escolaritat, EGB",2558
2010,01,09,62,"Estudis universitaris, CFGS grau superior",2362
2010,01,09,62,No consta,348
2010,01,09,62,Sense estudis,1022
2010,01,09,63,"Batxillerat elemental, graduat escolar, ESO, FPI",4532
2010,01,09,63,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",4991
2010,01,09,63,"Estudis primaris, certificat d'escolaritat, EGB",3703
2010,01,09,63,"Estudis universitaris, CFGS grau superior",3938
2010,01,09,63,No consta,652
2010,01,09,63,Sense estudis,1289
2010,01,10,64,"Batxillerat elemental, graduat escolar, ESO, FPI",7739
2010,01,10,64,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",8827
2010,01,10,64,"Estudis primaris, certificat d'escolaritat, EGB",6372
2010,01,10,64,"Estudis universitaris, CFGS grau superior",7850
2010,01,10,64,No consta,885
2010,01,10,64,Sense estudis,2249
2010,01,10,65,"Batxillerat elemental, graduat escolar, ESO, FPI",5726
2010,01,10,65,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",6054
2010,01,10,65,"Estudis primaris, certificat d'escolaritat, EGB",4572
2010,01,10,65,"Estudis universitaris, CFGS grau superior",4872
2010,01,10,65,No consta,809
2010,01,10,65,Sense estudis,1547
2010,01,10,66,"Batxillerat elemental, graduat escolar, ESO, FPI",2646
2010,01,10,66,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",2931
2010,01,10,66,"Estudis primaris, certificat d'escolaritat, EGB",2117
2010,01,10,66,"Estudis universitaris, CFGS grau superior",3086
2010,01,10,66,No consta,367
2010,01,10,66,Sense estudis,768
2010,01,10,67,"Batxillerat elemental, graduat escolar, ESO, FPI",950
2010,01,10,67,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1736
2010,01,10,67,"Estudis primaris, certificat d'escolaritat, EGB",509
2010,01,10,67,"Estudis universitaris, CFGS grau superior",3613
2010,01,10,67,No consta,299
2010,01,10,67,Sense estudis,195
2010,01,10,68,"Batxillerat elemental, graduat escolar, ESO, FPI",5848
2010,01,10,68,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",6412
2010,01,10,68,"Estudis primaris, certificat d'escolaritat, EGB",5248
2010,01,10,68,"Estudis universitaris, CFGS grau superior",6046
2010,01,10,68,No consta,811
2010,01,10,68,Sense estudis,2056
2010,01,10,69,"Batxillerat elemental, graduat escolar, ESO, FPI",1726
2010,01,10,69,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",2268
2010,01,10,69,"Estudis primaris, certificat d'escolaritat, EGB",1314
2010,01,10,69,"Estudis universitaris, CFGS grau superior",3032
2010,01,10,69,No consta,189
2010,01,10,69,Sense estudis,623
2010,01,10,70,"Batxillerat elemental, graduat escolar, ESO, FPI",5765
2010,01,10,70,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",3270
2010,01,10,70,"Estudis primaris, certificat d'escolaritat, EGB",6315
2010,01,10,70,"Estudis universitaris, CFGS grau superior",1638
2010,01,10,70,No consta,727
2010,01,10,70,Sense estudis,2992
2010,01,10,71,"Batxillerat elemental, graduat escolar, ESO, FPI",4329
2010,01,10,71,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",3954
2010,01,10,71,"Estudis primaris, certificat d'escolaritat, EGB",3616
2010,01,10,71,"Estudis universitaris, CFGS grau superior",2806
2010,01,10,71,No consta,673
2010,01,10,71,Sense estudis,1471
2010,01,10,72,"Batxillerat elemental, graduat escolar, ESO, FPI",5923
2010,01,10,72,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",5224
2010,01,10,72,"Estudis primaris, certificat d'escolaritat, EGB",5418
2010,01,10,72,"Estudis universitaris, CFGS grau superior",3326
2010,01,10,72,No consta,666
2010,01,10,72,Sense estudis,2367
2010,01,10,73,"Batxillerat elemental, graduat escolar, ESO, FPI",7180
2010,01,10,73,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",5212
2010,01,10,73,"Estudis primaris, certificat d'escolaritat, EGB",6284
2010,01,10,73,"Estudis universitaris, CFGS grau superior",2709
2010,01,10,73,No consta,918
2010,01,10,73,Sense estudis,3523
2011,01,01,01,"Batxillerat elemental, graduat escolar, ESO, FPI",8583
2011,01,01,01,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",7259
2011,01,01,01,"Estudis primaris, certificat d'escolaritat, EGB",13648
2011,01,01,01,"Estudis universitaris, CFGS grau superior",7690
2011,01,01,01,No consta,1061
2011,01,01,01,Sense estudis,3382
2011,01,01,02,"Batxillerat elemental, graduat escolar, ESO, FPI",2904
2011,01,01,02,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",3698
2011,01,01,02,"Estudis primaris, certificat d'escolaritat, EGB",3645
2011,01,01,02,"Estudis universitaris, CFGS grau superior",4607
2011,01,01,02,No consta,248
2011,01,01,02,Sense estudis,1025
2011,01,01,03,"Batxillerat elemental, graduat escolar, ESO, FPI",3463
2011,01,01,03,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",2676
2011,01,01,03,"Estudis primaris, certificat d'escolaritat, EGB",3382
2011,01,01,03,"Estudis universitaris, CFGS grau superior",2611
2011,01,01,03,No consta,312
2011,01,01,03,Sense estudis,1615
2011,01,01,04,"Batxillerat elemental, graduat escolar, ESO, FPI",3561
2011,01,01,04,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",4511
2011,01,01,04,"Estudis primaris, certificat d'escolaritat, EGB",3999
2011,01,01,04,"Estudis universitaris, CFGS grau superior",6025
2011,01,01,04,No consta,456
2011,01,01,04,Sense estudis,1504
2011,01,02,05,"Batxillerat elemental, graduat escolar, ESO, FPI",5405
2011,01,02,05,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",7624
2011,01,02,05,"Estudis primaris, certificat d'escolaritat, EGB",4654
2011,01,02,05,"Estudis universitaris, CFGS grau superior",8876
2011,01,02,05,No consta,681
2011,01,02,05,Sense estudis,1291
2011,01,02,06,"Batxillerat elemental, graduat escolar, ESO, FPI",9373
2011,01,02,06,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",12021
2011,01,02,06,"Estudis primaris, certificat d'escolaritat, EGB",7703
2011,01,02,06,"Estudis universitaris, CFGS grau superior",13655
2011,01,02,06,No consta,1129
2011,01,02,06,Sense estudis,2359
2011,01,02,07,"Batxillerat elemental, graduat escolar, ESO, FPI",5376
2011,01,02,07,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",10104
2011,01,02,07,"Estudis primaris, certificat d'escolaritat, EGB",3809
2011,01,02,07,"Estudis universitaris, CFGS grau superior",16086
2011,01,02,07,No consta,910
2011,01,02,07,Sense estudis,1176
2011,01,02,08,"Batxillerat elemental, graduat escolar, ESO, FPI",5915
2011,01,02,08,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",10015
2011,01,02,08,"Estudis primaris, certificat d'escolaritat, EGB",4203
2011,01,02,08,"Estudis universitaris, CFGS grau superior",14387
2011,01,02,08,No consta,819
2011,01,02,08,Sense estudis,1303
2011,01,02,09,"Batxillerat elemental, graduat escolar, ESO, FPI",9291
2011,01,02,09,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",13794
2011,01,02,09,"Estudis primaris, certificat d'escolaritat, EGB",7084
2011,01,02,09,"Estudis universitaris, CFGS grau superior",17514
2011,01,02,09,No consta,1409
2011,01,02,09,Sense estudis,2072
2011,01,02,10,"Batxillerat elemental, graduat escolar, ESO, FPI",6841
2011,01,02,10,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",8715
2011,01,02,10,"Estudis primaris, certificat d'escolaritat, EGB",6013
2011,01,02,10,"Estudis universitaris, CFGS grau superior",9653
2011,01,02,10,No consta,774
2011,01,02,10,Sense estudis,1897
2011,01,03,11,"Batxillerat elemental, graduat escolar, ESO, FPI",8142
2011,01,03,11,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",7426
2011,01,03,11,"Estudis primaris, certificat d'escolaritat, EGB",9409
2011,01,03,11,"Estudis universitaris, CFGS grau superior",6764
2011,01,03,11,No consta,912
2011,01,03,11,Sense estudis,2892
2011,01,03,12,"Batxillerat elemental, graduat escolar, ESO, FPI",293
2011,01,03,12,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",85
2011,01,03,12,"Estudis primaris, certificat d'escolaritat, EGB",327
2011,01,03,12,"Estudis universitaris, CFGS grau superior",24
2011,01,03,12,No consta,54
2011,01,03,12,Sense estudis,177
2011,01,03,13,"Batxillerat elemental, graduat escolar, ESO, FPI",6733
2011,01,03,13,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",5413
2011,01,03,13,"Estudis primaris, certificat d'escolaritat, EGB",6912
2011,01,03,13,"Estudis universitaris, CFGS grau superior",3082
2011,01,03,13,No consta,950
2011,01,03,13,Sense estudis,2526
2011,01,03,14,"Batxillerat elemental, graduat escolar, ESO, FPI",2027
2011,01,03,14,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",2177
2011,01,03,14,"Estudis primaris, certificat d'escolaritat, EGB",1849
2011,01,03,14,"Estudis universitaris, CFGS grau superior",2121
2011,01,03,14,No consta,231
2011,01,03,14,Sense estudis,621
2011,01,03,15,"Batxillerat elemental, graduat escolar, ESO, FPI",3128
2011,01,03,15,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",3176
2011,01,03,15,"Estudis primaris, certificat d'escolaritat, EGB",3157
2011,01,03,15,"Estudis universitaris, CFGS grau superior",3142
2011,01,03,15,No consta,363
2011,01,03,15,Sense estudis,1051
2011,01,03,16,"Batxillerat elemental, graduat escolar, ESO, FPI",4031
2011,01,03,16,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",3928
2011,01,03,16,"Estudis primaris, certificat d'escolaritat, EGB",3683
2011,01,03,16,"Estudis universitaris, CFGS grau superior",2914
2011,01,03,16,No consta,461
2011,01,03,16,Sense estudis,1213
2011,01,03,17,"Batxillerat elemental, graduat escolar, ESO, FPI",4902
2011,01,03,17,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",4909
2011,01,03,17,"Estudis primaris, certificat d'escolaritat, EGB",5112
2011,01,03,17,"Estudis universitaris, CFGS grau superior",4304
2011,01,03,17,No consta,647
2011,01,03,17,Sense estudis,1748
2011,01,03,18,"Batxillerat elemental, graduat escolar, ESO, FPI",7894
2011,01,03,18,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",8861
2011,01,03,18,"Estudis primaris, certificat d'escolaritat, EGB",7893
2011,01,03,18,"Estudis universitaris, CFGS grau superior",9036
2011,01,03,18,No consta,938
2011,01,03,18,Sense estudis,2508
2011,01,04,19,"Batxillerat elemental, graduat escolar, ESO, FPI",7272
2011,01,04,19,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",11126
2011,01,04,19,"Estudis primaris, certificat d'escolaritat, EGB",5537
2011,01,04,19,"Estudis universitaris, CFGS grau superior",14688
2011,01,04,19,No consta,1106
2011,01,04,19,Sense estudis,1712
2011,01,04,20,"Batxillerat elemental, graduat escolar, ESO, FPI",3808
2011,01,04,20,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",5503
2011,01,04,20,"Estudis primaris, certificat d'escolaritat, EGB",3048
2011,01,04,20,"Estudis universitaris, CFGS grau superior",6718
2011,01,04,20,No consta,579
2011,01,04,20,Sense estudis,1119
2011,01,04,21,"Batxillerat elemental, graduat escolar, ESO, FPI",1246
2011,01,04,21,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",2826
2011,01,04,21,"Estudis primaris, certificat d'escolaritat, EGB",630
2011,01,04,21,"Estudis universitaris, CFGS grau superior",4586
2011,01,04,21,No consta,375
2011,01,04,21,Sense estudis,155
2011,01,05,22,"Batxillerat elemental, graduat escolar, ESO, FPI",585
2011,01,05,22,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",955
2011,01,05,22,"Estudis primaris, certificat d'escolaritat, EGB",369
2011,01,05,22,"Estudis universitaris, CFGS grau superior",1219
2011,01,05,22,No consta,133
2011,01,05,22,Sense estudis,172
2011,01,05,23,"Batxillerat elemental, graduat escolar, ESO, FPI",2614
2011,01,05,23,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",5312
2011,01,05,23,"Estudis primaris, certificat d'escolaritat, EGB",1451
2011,01,05,23,"Estudis universitaris, CFGS grau superior",8824
2011,01,05,23,No consta,717
2011,01,05,23,Sense estudis,545
2011,01,05,24,"Batxillerat elemental, graduat escolar, ESO, FPI",1459
2011,01,05,24,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",3775
2011,01,05,24,"Estudis primaris, certificat d'escolaritat, EGB",661
2011,01,05,24,"Estudis universitaris, CFGS grau superior",6156
2011,01,05,24,No consta,543
2011,01,05,24,Sense estudis,182
2011,01,05,25,"Batxillerat elemental, graduat escolar, ESO, FPI",2877
2011,01,05,25,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",6102
2011,01,05,25,"Estudis primaris, certificat d'escolaritat, EGB",2082
2011,01,05,25,"Estudis universitaris, CFGS grau superior",9288
2011,01,05,25,No consta,681
2011,01,05,25,Sense estudis,498
2011,01,05,26,"Batxillerat elemental, graduat escolar, ESO, FPI",4883
2011,01,05,26,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",11481
2011,01,05,26,"Estudis primaris, certificat d'escolaritat, EGB",2520
2011,01,05,26,"Estudis universitaris, CFGS grau superior",17903
2011,01,05,26,No consta,1329
2011,01,05,26,Sense estudis,718
2011,01,05,27,"Batxillerat elemental, graduat escolar, ESO, FPI",3553
2011,01,05,27,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",7053
2011,01,05,27,"Estudis primaris, certificat d'escolaritat, EGB",1829
2011,01,05,27,"Estudis universitaris, CFGS grau superior",10751
2011,01,05,27,No consta,673
2011,01,05,27,Sense estudis,564
2011,01,06,28,"Batxillerat elemental, graduat escolar, ESO, FPI",2533
2011,01,06,28,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",3670
2011,01,06,28,"Estudis primaris, certificat d'escolaritat, EGB",1653
2011,01,06,28,"Estudis universitaris, CFGS grau superior",4505
2011,01,06,28,No consta,355
2011,01,06,28,Sense estudis,627
2011,01,06,29,"Batxillerat elemental, graduat escolar, ESO, FPI",1387
2011,01,06,29,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1708
2011,01,06,29,"Estudis primaris, certificat d'escolaritat, EGB",1004
2011,01,06,29,"Estudis universitaris, CFGS grau superior",1595
2011,01,06,29,No consta,153
2011,01,06,29,Sense estudis,435
2011,01,06,30,"Batxillerat elemental, graduat escolar, ESO, FPI",2184
2011,01,06,30,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",3197
2011,01,06,30,"Estudis primaris, certificat d'escolaritat, EGB",1346
2011,01,06,30,"Estudis universitaris, CFGS grau superior",3958
2011,01,06,30,No consta,352
2011,01,06,30,Sense estudis,522
2011,01,06,31,"Batxillerat elemental, graduat escolar, ESO, FPI",7988
2011,01,06,31,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",11624
2011,01,06,31,"Estudis primaris, certificat d'escolaritat, EGB",6951
2011,01,06,31,"Estudis universitaris, CFGS grau superior",15953
2011,01,06,31,No consta,884
2011,01,06,31,Sense estudis,2171
2011,01,06,32,"Batxillerat elemental, graduat escolar, ESO, FPI",5686
2011,01,06,32,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",8256
2011,01,06,32,"Estudis primaris, certificat d'escolaritat, EGB",4176
2011,01,06,32,"Estudis universitaris, CFGS grau superior",9996
2011,01,06,32,No consta,784
2011,01,06,32,Sense estudis,1324
2011,01,07,33,"Batxillerat elemental, graduat escolar, ESO, FPI",5053
2011,01,07,33,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",6011
2011,01,07,33,"Estudis primaris, certificat d'escolaritat, EGB",3903
2011,01,07,33,"Estudis universitaris, CFGS grau superior",5921
2011,01,07,33,No consta,613
2011,01,07,33,Sense estudis,1507
2011,01,07,34,"Batxillerat elemental, graduat escolar, ESO, FPI",1869
2011,01,07,34,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1876
2011,01,07,34,"Estudis primaris, certificat d'escolaritat, EGB",1508
2011,01,07,34,"Estudis universitaris, CFGS grau superior",1591
2011,01,07,34,No consta,247
2011,01,07,34,Sense estudis,736
2011,01,07,35,"Batxillerat elemental, graduat escolar, ESO, FPI",7142
2011,01,07,35,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",8323
2011,01,07,35,"Estudis primaris, certificat d'escolaritat, EGB",5505
2011,01,07,35,"Estudis universitaris, CFGS grau superior",7394
2011,01,07,35,No consta,822
2011,01,07,35,Sense estudis,1985
2011,01,07,36,"Batxillerat elemental, graduat escolar, ESO, FPI",1869
2011,01,07,36,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",2122
2011,01,07,36,"Estudis primaris, certificat d'escolaritat, EGB",1209
2011,01,07,36,"Estudis universitaris, CFGS grau superior",2113
2011,01,07,36,No consta,262
2011,01,07,36,Sense estudis,504
2011,01,07,37,"Batxillerat elemental, graduat escolar, ESO, FPI",8219
2011,01,07,37,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",5274
2011,01,07,37,"Estudis primaris, certificat d'escolaritat, EGB",6408
2011,01,07,37,"Estudis universitaris, CFGS grau superior",2660
2011,01,07,37,No consta,926
2011,01,07,37,Sense estudis,4155
2011,01,07,38,"Batxillerat elemental, graduat escolar, ESO, FPI",2818
2011,01,07,38,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",2185
2011,01,07,38,"Estudis primaris, certificat d'escolaritat, EGB",2329
2011,01,07,38,"Estudis universitaris, CFGS grau superior",1282
2011,01,07,38,No consta,274
2011,01,07,38,Sense estudis,1281
2011,01,07,39,"Batxillerat elemental, graduat escolar, ESO, FPI",1527
2011,01,07,39,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1331
2011,01,07,39,"Estudis primaris, certificat d'escolaritat, EGB",1404
2011,01,07,39,"Estudis universitaris, CFGS grau superior",972
2011,01,07,39,No consta,171
2011,01,07,39,Sense estudis,749
2011,01,07,40,"Batxillerat elemental, graduat escolar, ESO, FPI",987
2011,01,07,40,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1037
2011,01,07,40,"Estudis primaris, certificat d'escolaritat, EGB",956
2011,01,07,40,"Estudis universitaris, CFGS grau superior",938
2011,01,07,40,No consta,81
2011,01,07,40,Sense estudis,536
2011,01,07,41,"Batxillerat elemental, graduat escolar, ESO, FPI",1035
2011,01,07,41,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1167
2011,01,07,41,"Estudis primaris, certificat d'escolaritat, EGB",876
2011,01,07,41,"Estudis universitaris, CFGS grau superior",1279
2011,01,07,41,No consta,148
2011,01,07,41,Sense estudis,320
2011,01,07,42,"Batxillerat elemental, graduat escolar, ESO, FPI",94
2011,01,07,42,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",63
2011,01,07,42,"Estudis primaris, certificat d'escolaritat, EGB",111
2011,01,07,42,"Estudis universitaris, CFGS grau superior",69
2011,01,07,42,No consta,15
2011,01,07,42,Sense estudis,48
2011,01,07,43,"Batxillerat elemental, graduat escolar, ESO, FPI",5552
2011,01,07,43,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",5698
2011,01,07,43,"Estudis primaris, certificat d'escolaritat, EGB",5438
2011,01,07,43,"Estudis universitaris, CFGS grau superior",4402
2011,01,07,43,No consta,648
2011,01,07,43,Sense estudis,2440
2011,01,08,44,"Batxillerat elemental, graduat escolar, ESO, FPI",5511
2011,01,08,44,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",5376
2011,01,08,44,"Estudis primaris, certificat d'escolaritat, EGB",4757
2011,01,08,44,"Estudis universitaris, CFGS grau superior",4026
2011,01,08,44,No consta,639
2011,01,08,44,Sense estudis,1965
2011,01,08,45,"Batxillerat elemental, graduat escolar, ESO, FPI",5633
2011,01,08,45,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",4689
2011,01,08,45,"Estudis primaris, certificat d'escolaritat, EGB",5693
2011,01,08,45,"Estudis universitaris, CFGS grau superior",2961
2011,01,08,45,No consta,496
2011,01,08,45,Sense estudis,2619
2011,01,08,46,"Batxillerat elemental, graduat escolar, ESO, FPI",3382
2011,01,08,46,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",2705
2011,01,08,46,"Estudis primaris, certificat d'escolaritat, EGB",3778
2011,01,08,46,"Estudis universitaris, CFGS grau superior",1443
2011,01,08,46,No consta,376
2011,01,08,46,Sense estudis,1709
2011,01,08,47,"Batxillerat elemental, graduat escolar, ESO, FPI",568
2011,01,08,47,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",325
2011,01,08,47,"Estudis primaris, certificat d'escolaritat, EGB",546
2011,01,08,47,"Estudis universitaris, CFGS grau superior",127
2011,01,08,47,No consta,89
2011,01,08,47,Sense estudis,294
2011,01,08,48,"Batxillerat elemental, graduat escolar, ESO, FPI",3486
