Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Euros
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,46,34765
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,47,29204
2022,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,48,32669
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,49,34088
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,50,26406
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,51,31709
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,52,34765
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,53,34765
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,54,34765
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,55,34765
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,56,31537
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,57,34765
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,58,34765
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,59,29106
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,60,34765
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,61,26184
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,62,31252
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,63,30886
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,64,30658
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,65,25681
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,66,30635
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,67,28470
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,68,26182
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,69,25440
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,70,24134
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,71,23788
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,72,25491
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,73,23903
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,74,28797
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,75,25000
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,76,26487
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,77,28128
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,78,28982
2022,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,79,25605
2022,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,80,24575
2022,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,81,23078
2022,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,82,22720
2022,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,83,23353
2022,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,84,23306
2022,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,85,20865
2022,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,86,22648
2022,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,87,23720
2022,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,88,24458
2022,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,89,24315
2022,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,90,22860
2022,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,91,20261
2022,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,92,29786
2022,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,93,25536
2022,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,94,27970
2022,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,95,22471
2022,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,96,21575
2022,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,97,22901
2022,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,98,22738
2022,6,Gràcia,28,Vallcarca i els Penitents,1,18437
2022,6,Gràcia,28,Vallcarca i els Penitents,2,19786
2022,6,Gràcia,28,Vallcarca i els Penitents,3,17396
2022,6,Gràcia,28,Vallcarca i els Penitents,4,20428
2022,6,Gràcia,28,Vallcarca i els Penitents,6,25693
2022,6,Gràcia,28,Vallcarca i els Penitents,7,21756
2022,6,Gràcia,28,Vallcarca i els Penitents,8,19455
2022,6,Gràcia,28,Vallcarca i els Penitents,9,26136
2022,6,Gràcia,28,Vallcarca i els Penitents,10,23746
2022,6,Gràcia,28,Vallcarca i els Penitents,11,22289
2022,6,Gràcia,28,Vallcarca i els Penitents,12,24189
2022,6,Gràcia,29,el Coll,13,18878
2022,6,Gràcia,29,el Coll,14,16675
2022,6,Gràcia,29,el Coll,15,16418
2022,6,Gràcia,29,el Coll,16,15632
2022,6,Gràcia,29,el Coll,17,16744
2022,6,Gràcia,30,la Salut,18,17973
2022,6,Gràcia,30,la Salut,19,18465
2022,6,Gràcia,30,la Salut,20,20277
2022,6,Gràcia,30,la Salut,21,22343
2022,6,Gràcia,30,la Salut,22,20209
2022,6,Gràcia,30,la Salut,23,22902
2022,6,Gràcia,30,la Salut,24,19853
2022,6,Gràcia,30,la Salut,25,22165
2022,6,Gràcia,30,la Salut,26,21054
2022,6,Gràcia,30,la Salut,27,21503
2022,6,Gràcia,31,la Vila de Gràcia,28,17534
2022,6,Gràcia,31,la Vila de Gràcia,29,20787
2022,6,Gràcia,31,la Vila de Gràcia,30,17996
2022,6,Gràcia,31,la Vila de Gràcia,31,19524
2022,6,Gràcia,31,la Vila de Gràcia,32,18631
2022,6,Gràcia,31,la Vila de Gràcia,33,19715
2022,6,Gràcia,31,la Vila de Gràcia,34,18713
2022,6,Gràcia,31,la Vila de Gràcia,35,23000
2022,6,Gràcia,31,la Vila de Gràcia,36,21263
2022,6,Gràcia,31,la Vila de Gràcia,37,20533
2022,6,Gràcia,31,la Vila de Gràcia,38,18926
2022,6,Gràcia,31,la Vila de Gràcia,39,18307
2022,6,Gràcia,31,la Vila de Gràcia,40,21123
2022,6,Gràcia,31,la Vila de Gràcia,41,20811
2022,6,Gràcia,31,la Vila de Gràcia,42,21853
2022,6,Gràcia,31,la Vila de Gràcia,43,21640
2022,6,Gràcia,31,la Vila de Gràcia,44,25146
2022,6,Gràcia,31,la Vila de Gràcia,45,20873
2022,6,Gràcia,31,la Vila de Gràcia,46,19198
2022,6,Gràcia,31,la Vila de Gràcia,47,18013
2022,6,Gràcia,31,la Vila de Gràcia,48,18652
2022,6,Gràcia,31,la Vila de Gràcia,49,19619
2022,6,Gràcia,31,la Vila de Gràcia,50,17172
2022,6,Gràcia,31,la Vila de Gràcia,51,19954
2022,6,Gràcia,31,la Vila de Gràcia,52,19662
2022,6,Gràcia,31,la Vila de Gràcia,53,20140
2022,6,Gràcia,31,la Vila de Gràcia,54,18098
2022,6,Gràcia,31,la Vila de Gràcia,55,19922
2022,6,Gràcia,31,la Vila de Gràcia,56,18512
2022,6,Gràcia,31,la Vila de Gràcia,57,17630
2022,6,Gràcia,31,la Vila de Gràcia,58,20062
2022,6,Gràcia,31,la Vila de Gràcia,59,18702
2022,6,Gràcia,31,la Vila de Gràcia,60,18255
2022,6,Gràcia,31,la Vila de Gràcia,61,18070
2022,6,Gràcia,31,la Vila de Gràcia,62,17666
2022,6,Gràcia,31,la Vila de Gràcia,63,18446
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,64,19931
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,65,21626
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,66,21115
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,67,19511
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,68,22239
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,69,20890
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,18980
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,71,20293
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,72,22958
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,73,19662
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,74,19151
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75,22477
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,21088
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,77,18283
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,18504
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,79,19906
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,19213
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,81,19376
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,82,19839
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,83,21408
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,84,19397
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,85,20755
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,86,23395
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,87,22742
2022,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,88,19798
2022,7,Horta-Guinardó,33,el Baix Guinardó,1,20350
2022,7,Horta-Guinardó,33,el Baix Guinardó,2,18197
2022,7,Horta-Guinardó,33,el Baix Guinardó,3,18735
2022,7,Horta-Guinardó,33,el Baix Guinardó,4,17020
2022,7,Horta-Guinardó,33,el Baix Guinardó,5,17651
2022,7,Horta-Guinardó,33,el Baix Guinardó,6,19474
2022,7,Horta-Guinardó,33,el Baix Guinardó,7,17364
2022,7,Horta-Guinardó,33,el Baix Guinardó,8,18496
